STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING
44259	推陈出新		s100604	4	WorldNpc06667	WorldNpc06484	20	20			44258	44260	3174			4071;4072					title_44259	context_44259	context_44259;menu_44259	complete_44259	uncom_44259	target_44259	task_TrackInfo_44259	next_44259	CanAcceptMenu_44259	UncompleteMenu_44259	CompleteMenu_44259					0	1		0	0				repute_jianghu|60418383	
44260	推陈出新		s100604	4	WorldNpc06484	WorldNpc03003	20	6			44259	44289	3174								title_44260	context_44260	context_44260;menu_44260	complete_44260	uncom_44260	target_44260	task_TrackInfo_44260	next_44260	CanAcceptMenu_44260	UncompleteMenu_44260	CompleteMenu_44260					0	1		0	0				repute_jianghu|60418383	
44289	江湖乱世		s100701	4	WorldNpc03003	WorldNpc10051	6	16			44260	44290	3174								title_44289	context_44289	context_44289;menu_44289	complete_44289	uncom_44289	target_44289	task_TrackInfo_44289	next_44289	CanAcceptMenu_44289	UncompleteMenu_44289	CompleteMenu_44289					0	1		0	0			repute_jianghu|40000	repute_jianghu|60418383	
44290	江湖乱世		s100701	4	WorldNpc10051	WorldNpc10052	16	16			44289	44291	3174								title_44290	context_44290	context_44290;menu_44290	complete_44290	uncom_44290	target_44290	task_TrackInfo_44290	next_44290	CanAcceptMenu_44290	UncompleteMenu_44290	CompleteMenu_44290					0	1		0	0				repute_jianghu|60418383	
44291	江湖乱世		s100701	4	WorldNpc10052	WorldNpc10052	16	16			44290	44292	3174								title_44291	context_44291	context_44291;menu_44291	complete_44291	uncom_44291	target_44291	task_TrackInfo_44291	next_44291	CanAcceptMenu_44291	UncompleteMenu_44291	CompleteMenu_44291					0	1		0	0				repute_jianghu|60418383	
44292	江湖乱世		s100701	4	WorldNpc10052	WorldNpc10052	16	16			44291	44293	3174								title_44292	context_44292	context_44292;menu_44292	complete_44292	uncom_44292	target_44292	task_TrackInfo_44292	next_44292	CanAcceptMenu_44292	UncompleteMenu_44292	CompleteMenu_44292					0	1		0	0				repute_jianghu|60418383	
44293	江湖乱世		s100701	4	WorldNpc10052	WorldNpc10027	16	16			44292	44294	3174								title_44293	context_44293	context_44293;menu_44293	complete_44293	uncom_44293	target_44293	task_TrackInfo_44293	next_44293	CanAcceptMenu_44293	UncompleteMenu_44293	CompleteMenu_44293					0	1		0	0				repute_jianghu|60418383	
44294	江湖乱世		s100701	4	WorldNpc10027	WorldNpc10027	16	16			44293	44295	3174								title_44294	context_44294	context_44294;menu_44294	complete_44294;submit_44294|complete_44294_1;submit_44294_1	uncom_44294	target_44294	task_TrackInfo_44294	next_44294	CanAcceptMenu_44294	UncompleteMenu_44294	CompleteMenu_44294					0	1		0	0				repute_jianghu|60418383	
44295	江湖乱世		s100701	4	WorldNpc10027	WorldNpc10055	16	16			44294	44296	3174								title_44295	context_44295	context_44295;menu_44295	complete_44295	uncom_44295	target_44295	task_TrackInfo_44295	next_44295	CanAcceptMenu_44295	UncompleteMenu_44295	CompleteMenu_44295					0	1		0	0				repute_jianghu|60418383	
44296	江湖乱世		s100701	4	WorldNpc10055	WorldNpc10055	16	16			44295	44297	3174								title_44296	context_44296	context_44296;menu_44296	complete_44296	uncom_44296	target_44296	task_TrackInfo_44296	next_44296	CanAcceptMenu_44296	UncompleteMenu_44296	CompleteMenu_44296					0	1		0	0				repute_jianghu|60418383	
44297	江湖乱世		s100701	4	WorldNpc10055	WorldNpc10056	16	16			44296	44298	3174								title_44297	context_44297	context_44297;menu_44297	complete_44297	uncom_44297	target_44297	task_TrackInfo_44297	next_44297	CanAcceptMenu_44297	UncompleteMenu_44297	CompleteMenu_44297					0	1		0	0				repute_jianghu|60418383	
44298	丐帮至宝		s100702	4	WorldNpc10056	WorldNpc10056	16	16			44297	44299	3174								title_44298	context_44298	context_44298;menu_44298	complete_44298	uncom_44298	target_44298	task_TrackInfo_44298	next_44298	CanAcceptMenu_44298	UncompleteMenu_44298	CompleteMenu_44298					0	1		0	0				repute_jianghu|60418383	
44299	丐帮至宝		s100702	4	WorldNpc10056	WorldNpc08528	16	13			44298	44300	3174			4100					title_44299	context_44299	context_44299;menu_44299	complete_44299	uncom_44299	target_44299	task_TrackInfo_44299	next_44299	CanAcceptMenu_44299	UncompleteMenu_44299	CompleteMenu_44299					0	1		0	0				repute_jianghu|60418383	
44300	丐帮至宝		s100702	4	WorldNpc08528	WorldNpc08528	13	13			44299	44301	3174								title_44300	context_44300	context_44300;menu_44300	complete_44300	uncom_44300	target_44300	task_TrackInfo_44300	next_44300	CanAcceptMenu_44300	UncompleteMenu_44300	CompleteMenu_44300					0	1		0	0				repute_jianghu|60418383	
44301	丐帮至宝		s100702	4	WorldNpc08528	WorldNpc08504	13	13			44300	44302	3174								title_44301	context_44301	context_44301;menu_44301	complete_44301	uncom_44301	target_44301	task_TrackInfo_44301	next_44301	CanAcceptMenu_44301	UncompleteMenu_44301	CompleteMenu_44301					0	1		0	0				repute_jianghu|60418383	
44302	丐帮至宝		s100702	4	WorldNpc08504	WorldNpc08527	13	13			44301	44303	3174								title_44302	context_44302	context_44302;menu_44302	complete_44302	uncom_44302	target_44302	task_TrackInfo_44302	next_44302	CanAcceptMenu_44302	UncompleteMenu_44302	CompleteMenu_44302					0	1		0	0				repute_jianghu|60418383	
44303	丐帮至宝		s100702	4	WorldNpc08527	WorldNpc08527	13	13			44302	44304	3174								title_44303	context_44303	context_44303;menu_44303	complete_44303	uncom_44303	target_44303	task_TrackInfo_44303	next_44303	CanAcceptMenu_44303	UncompleteMenu_44303	CompleteMenu_44303					0	1		0	0				repute_jianghu|60418383	
44304	丐帮至宝		s100702	4	WorldNpc08527	WorldNpc08526	13	13			44303	44305	3174								title_44304	context_44304	context_44304;menu_44304	complete_44304	uncom_44304	target_44304	task_TrackInfo_44304	next_44304	CanAcceptMenu_44304	UncompleteMenu_44304	CompleteMenu_44304					0	1		0	0				repute_jianghu|60418383	
44305	丐帮至宝		s100702	4	WorldNpc08526	WorldNpc08524	13	13			44304	44306	3174								title_44305	context_44305	context_44305;menu_44305	complete_44305	uncom_44305	target_44305	task_TrackInfo_44305	next_44305	CanAcceptMenu_44305	UncompleteMenu_44305	CompleteMenu_44305					0	1		0	0				repute_jianghu|60418383	
44306	丐帮至宝		s100702	4	WorldNpc08524	WorldNpc08524	13	13			44305	44307	3174								title_44306	context_44306	context_44306;menu_44306	complete_44306	uncom_44306	target_44306	task_TrackInfo_44306	next_44306	CanAcceptMenu_44306	UncompleteMenu_44306	CompleteMenu_44306					0	1		0	0				repute_jianghu|60418383	
44307	追查疑凶		s100703	4	WorldNpc08524	WorldNpc08524	13	13			44306	44308	3174								title_44307	context_44307	context_44307;menu_44307	complete_44307	uncom_44307	target_44307	task_TrackInfo_44307	next_44307	CanAcceptMenu_44307	UncompleteMenu_44307	CompleteMenu_44307					0	1		0	0				repute_jianghu|60418383	
44308	追查疑凶		s100703	4	WorldNpc08524	WorldNpc03003	13	6			44307	44309	3174								title_44308	context_44308	context_44308;menu_44308	complete_44308	uncom_44308	target_44308	task_TrackInfo_44308	next_44308	CanAcceptMenu_44308	UncompleteMenu_44308	CompleteMenu_44308					0	1		0	0				repute_jianghu|60418383	
44309	追查疑凶		s100703	4	WorldNpc03003	WorldNpc03115	6	6			44308	44310	3174			4101					title_44309	context_44309	context_44309;menu_44309	complete_44309	uncom_44309	target_44309	task_TrackInfo_44309	next_44309	CanAcceptMenu_44309	UncompleteMenu_44309	CompleteMenu_44309					0	1		0	0				repute_jianghu|60418383	
44310	追查疑凶		s100703	4	WorldNpc03115	WorldNpc03115	6	6			44309	44311	3174								title_44310	context_44310	context_44310;menu_44310	complete_44310	uncom_44310	target_44310	task_TrackInfo_44310	next_44310	CanAcceptMenu_44310	UncompleteMenu_44310	CompleteMenu_44310					0	1		0	0				repute_jianghu|60418383	
44311	追查疑凶		s100703	4	WorldNpc03115	WorldNpc03003	6	6			44310	44312	3174								title_44311	context_44311	context_44311;menu_44311	complete_44311	uncom_44311	target_44311	task_TrackInfo_44311	next_44311	CanAcceptMenu_44311	UncompleteMenu_44311	CompleteMenu_44311					0	1		0	0				repute_jianghu|60418383	
44312	追查疑凶		s100703	4	WorldNpc03003	WorldNpc10027	6	16			44311	44313	3174								title_44312	context_44312	context_44312;menu_44312	complete_44312	uncom_44312	target_44312	task_TrackInfo_44312	next_44312	CanAcceptMenu_44312	UncompleteMenu_44312	CompleteMenu_44312					0	1		0	0				repute_jianghu|60418383	
44313	追查疑凶		s100703	4	WorldNpc10027	WorldNpc10027	16	16			44312	44314	3174			4103					title_44313	context_44313	context_44313;menu_44313	complete_44313	uncom_44313	target_44313	task_TrackInfo_44313	next_44313	CanAcceptMenu_44313	UncompleteMenu_44313	CompleteMenu_44313					0	1		0	0				repute_jianghu|60418383	
44314	追查疑凶		s100703	4	WorldNpc10027	WorldNpc10055	16	16			44313	44315	3174								title_44314	context_44314	context_44314;menu_44314	complete_44314	uncom_44314	target_44314	task_TrackInfo_44314	next_44314	CanAcceptMenu_44314	UncompleteMenu_44314	CompleteMenu_44314					0	1		0	0				repute_jianghu|60418383	
44315	追查疑凶		s100703	4	WorldNpc10055	WorldNpc10054	16	16			44314	44316	3174								title_44315	context_44315	context_44315;menu_44315	complete_44315	uncom_44315	target_44315	task_TrackInfo_44315	next_44315	CanAcceptMenu_44315	UncompleteMenu_44315	CompleteMenu_44315					0	1		0	0				repute_jianghu|60418383	
44316	拨云见日		s100704	4	WorldNpc10054	WorldNpc10054	16	16			44315	44317	3174								title_44316	context_44316	context_44316;menu_44316	complete_44316	uncom_44316	target_44316	task_TrackInfo_44316	next_44316	CanAcceptMenu_44316	UncompleteMenu_44316	CompleteMenu_44316					0	1		0	0				repute_jianghu|60418383	
44317	拨云见日		s100704	4	WorldNpc10054	WorldNpc03117	16	6			44316	44318	3174			4104					title_44317	context_44317	context_44317;menu_44317	complete_44317	uncom_44317	target_44317	task_TrackInfo_44317	next_44317	CanAcceptMenu_44317	UncompleteMenu_44317	CompleteMenu_44317					0	1		0	0				repute_jianghu|60418383	
44318	拨云见日		s100704	4	WorldNpc03117	WorldNpc03003	6	6			44317	44319	3174								title_44318	context_44318	context_44318;menu_44318	complete_44318	uncom_44318	target_44318	task_TrackInfo_44318	next_44318	CanAcceptMenu_44318	UncompleteMenu_44318	CompleteMenu_44318					0	1		0	0				repute_jianghu|60418383	
44319	拨云见日		s100704	4	WorldNpc03003	WorldNpc03114	6	6			44318	44320	3174								title_44319	context_44319	context_44319;menu_44319	complete_44319	uncom_44319	target_44319	task_TrackInfo_44319	next_44319	CanAcceptMenu_44319	UncompleteMenu_44319	CompleteMenu_44319					0	1		0	0				repute_jianghu|60418383	
44320	拨云见日		s100704	4	WorldNpc03114	WorldNpc03003	6	6			44319	44321	3174								title_44320	context_44320	context_44320;menu_44320	complete_44320	uncom_44320	target_44320	task_TrackInfo_44320	next_44320	CanAcceptMenu_44320	UncompleteMenu_44320	CompleteMenu_44320					0	1		0	0				repute_jianghu|60418383	
44321	拨云见日		s100704	4	WorldNpc03003	WorldNpc03116	6	6			44320	44322	3174			4106					title_44321	context_44321	context_44321;menu_44321	complete_44321	uncom_44321	target_44321	task_TrackInfo_44321	next_44321	CanAcceptMenu_44321	UncompleteMenu_44321	CompleteMenu_44321					0	1		0	0				repute_jianghu|60418383	
44322	拨云见日		s100704	4	WorldNpc03116	WorldNpc03003	6	6			44321	44336	3174			4102					title_44322	context_44322	context_44322;menu_44322	complete_44322	uncom_44322	target_44322	task_TrackInfo_44322	next_44322	CanAcceptMenu_44322	UncompleteMenu_44322	CompleteMenu_44322					0	1		0	0				repute_jianghu|60418383	
44336	居心叵测		s100801	4	WorldNpc03003	WorldNpc03003	6	6			44322	44337	3174								title_44336	context_44336	context_44336;menu_44336	complete_44336;submit_44336	uncom_44336	target_44336	task_TrackInfo_44336	next_44336	CanAcceptMenu_44336	UncompleteMenu_44336	CompleteMenu_44336					0	1		0	0			repute_jianghu|70000	repute_jianghu|60418383	
44337	居心叵测		s100801	4	WorldNpc03003	WorldNpc10057	6	16			44336	44338	3174								title_44337	context_44337	context_44337;menu_44337	complete_44337	uncom_44337	target_44337	task_TrackInfo_44337	next_44337	CanAcceptMenu_44337	UncompleteMenu_44337	CompleteMenu_44337					0	1		0	0				repute_jianghu|60418383	
44338	居心叵测		s100801	4	WorldNpc10057	WorldNpc10057	16	16			44337	44339	3174								title_44338	context_44338	context_44338;menu_44338	complete_44338	uncom_44338	target_44338	task_TrackInfo_44338	next_44338	CanAcceptMenu_44338	UncompleteMenu_44338	CompleteMenu_44338					0	1		0	0				repute_jianghu|60418383	
44339	居心叵测		s100801	4	WorldNpc10057	WorldNpc10058	16	16			44338	44340	3174								title_44339	context_44339	context_44339;menu_44339	complete_44339	uncom_44339	target_44339	task_TrackInfo_44339	next_44339	CanAcceptMenu_44339	UncompleteMenu_44339	CompleteMenu_44339					0	1		0	0				repute_jianghu|60418383	
44340	居心叵测		s100801	4	WorldNpc10058	WorldNpc10058	16	16			44339	44341	3174								title_44340	context_44340	context_44340;menu_44340	complete_44340	uncom_44340	target_44340	task_TrackInfo_44340	next_44340	CanAcceptMenu_44340	UncompleteMenu_44340	CompleteMenu_44340					0	1		0	0				repute_jianghu|60418383	
44341	居心叵测		s100801	4	WorldNpc10058	WorldNpc10058	16	16			44340	44342	3174								title_44341	context_44341	context_44341;menu_44341	complete_44341	uncom_44341	target_44341	task_TrackInfo_44341	next_44341	CanAcceptMenu_44341	UncompleteMenu_44341	CompleteMenu_44341					0	1		0	0				repute_jianghu|60418383	
44342	居心叵测		s100801	4	WorldNpc10058	WorldNpc10058	16	16			44341	44343	3174								title_44342	context_44342	context_44342;menu_44342	complete_44342	uncom_44342	target_44342	task_TrackInfo_44342	next_44342	CanAcceptMenu_44342	UncompleteMenu_44342	CompleteMenu_44342					0	1		0	0				repute_jianghu|60418383	
44343	居心叵测		s100801	4	WorldNpc10058	WorldNpc10058	16	16			44342	44344	3174								title_44343	context_44343	context_44343;menu_44343	complete_44343	uncom_44343	target_44343	task_TrackInfo_44343	next_44343	CanAcceptMenu_44343	UncompleteMenu_44343	CompleteMenu_44343					0	1		0	0				repute_jianghu|60418383	
44344	入穴得子		s100802	4	WorldNpc10058	WorldNpc10051	16	16			44343	44345	3174								title_44344	context_44344	context_44344;menu_44344	complete_44344	uncom_44344	target_44344	task_TrackInfo_44344	next_44344	CanAcceptMenu_44344	UncompleteMenu_44344	CompleteMenu_44344					0	1		0	0				repute_jianghu|60418383	
44345	入穴得子		s100802	4	WorldNpc10051	WorldNpc10051	16	16			44344	44346	3174								title_44345	context_44345	context_44345;menu_44345	complete_44345	uncom_44345	target_44345	task_TrackInfo_44345	next_44345	CanAcceptMenu_44345	UncompleteMenu_44345	CompleteMenu_44345					0	1		0	0				repute_jianghu|60418383	
44346	入穴得子		s100802	4	WorldNpc10051	WorldNpc10051	16	16			44345	44347	3174								title_44346	context_44346	context_44346;menu_44346	complete_44346	uncom_44346	target_44346	task_TrackInfo_44346	next_44346	CanAcceptMenu_44346	UncompleteMenu_44346	CompleteMenu_44346					0	1		0	0				repute_jianghu|60418383	
44347	入穴得子		s100802	4	WorldNpc10051	WorldNpc10066	16	16			44346	44348	3174								title_44347	context_44347	context_44347;menu_44347	complete_44347	uncom_44347	target_44347	task_TrackInfo_44347	next_44347	CanAcceptMenu_44347	UncompleteMenu_44347	CompleteMenu_44347					0	1		0	0				repute_jianghu|60418383	
44348	入穴得子		s100802	4	WorldNpc10066	WorldNpc10063	16	16			44347	44349	3174								title_44348	context_44348	context_44348;menu_44348	complete_44348	uncom_44348	target_44348	task_TrackInfo_44348	next_44348	CanAcceptMenu_44348	UncompleteMenu_44348	CompleteMenu_44348					0	1		0	0				repute_jianghu|60418383	
44349	入穴得子		s100802	4	WorldNpc10063	WorldNpc10063	16	16			44348	44350	3174								title_44349	context_44349	context_44349;menu_44349	complete_44349	uncom_44349	target_44349	task_TrackInfo_44349	next_44349	CanAcceptMenu_44349	UncompleteMenu_44349	CompleteMenu_44349					0	1		0	0				repute_jianghu|60418383	
44350	入穴得子		s100802	4	WorldNpc10063	WorldNpc10065	16	16			44349	44351	3174								title_44350	context_44350	context_44350;menu_44350	complete_44350	uncom_44350	target_44350	task_TrackInfo_44350	next_44350	CanAcceptMenu_44350	UncompleteMenu_44350	CompleteMenu_44350					0	1		0	0				repute_jianghu|60418383	
44351	三关五险		s100803	4	WorldNpc10065	WorldNpc10059	16	16			44350	44352	3174								title_44351	context_44351	context_44351;menu_44351	complete_44351	uncom_44351	target_44351	task_TrackInfo_44351	next_44351	CanAcceptMenu_44351	UncompleteMenu_44351	CompleteMenu_44351					0	1		0	0				repute_jianghu|60418383	
44352	三关五险		s100803	4	WorldNpc10059	WorldNpc10059	16	16			44351	44353	3174								title_44352	context_44352	context_44352;menu_44352	complete_44352	uncom_44352	target_44352	task_TrackInfo_44352	next_44352	CanAcceptMenu_44352	UncompleteMenu_44352	CompleteMenu_44352					0	1		0	0				repute_jianghu|60418383	
44353	三关五险		s100803	4	WorldNpc10059	WorldNpc10059	16	16			44352	44354	3174								title_44353	context_44353	context_44353;menu_44353	complete_44353	uncom_44353	target_44353	task_TrackInfo_44353	next_44353	CanAcceptMenu_44353	UncompleteMenu_44353	CompleteMenu_44353					0	1		0	0				repute_jianghu|60418383	
44354	三关五险		s100803	4	WorldNpc10059	WorldNpc10062	16	16			44353	44355	3174								title_44354	context_44354	context_44354;menu_44354	complete_44354	uncom_44354	target_44354	task_TrackInfo_44354	next_44354	CanAcceptMenu_44354	UncompleteMenu_44354	CompleteMenu_44354					0	1		0	0				repute_jianghu|60418383	
44355	三关五险		s100803	4	WorldNpc10062	WorldNpc10062	16	16			44354	44356	3174								title_44355	context_44355	context_44355;menu_44355	complete_44355	uncom_44355	target_44355	task_TrackInfo_44355	next_44355	CanAcceptMenu_44355	UncompleteMenu_44355	CompleteMenu_44355					0	1		0	0				repute_jianghu|60418383	
44356	三关五险		s100803	4	WorldNpc10062	WorldNpc10063	16	16			44355	44357	3174								title_44356	context_44356	context_44356;menu_44356	complete_44356	uncom_44356	target_44356	task_TrackInfo_44356	next_44356	CanAcceptMenu_44356	UncompleteMenu_44356	CompleteMenu_44356					0	1		0	0				repute_jianghu|60418383	
44357	三关五险		s100803	4	WorldNpc10063	WorldNpc10066	16	16			44356	44358	3174								title_44357	context_44357	context_44357;menu_44357	complete_44357	uncom_44357	target_44357	task_TrackInfo_44357	next_44357	CanAcceptMenu_44357	UncompleteMenu_44357	CompleteMenu_44357					0	1		0	0				repute_jianghu|60418383	
44358	清理门户		s100804	4	WorldNpc10066	WorldNpc10060	16	16			44357	44359	3174								title_44358	context_44358	context_44358;menu_44358	complete_44358	uncom_44358	target_44358	task_TrackInfo_44358	next_44358	CanAcceptMenu_44358	UncompleteMenu_44358	CompleteMenu_44358					0	1		0	0				repute_jianghu|60418383	
44359	清理门户		s100804	4	WorldNpc10060	WorldNpc10060	16	16			44358	44360	3174								title_44359	context_44359	context_44359;menu_44359	complete_44359	uncom_44359	target_44359	task_TrackInfo_44359	next_44359	CanAcceptMenu_44359	UncompleteMenu_44359	CompleteMenu_44359					0	1		0	0				repute_jianghu|60418383	
44360	清理门户		s100804	4	WorldNpc10060	WorldNpc10064	16	16			44359	44361	3174								title_44360	context_44360	context_44360;menu_44360	complete_44360	uncom_44360	target_44360	task_TrackInfo_44360	next_44360	CanAcceptMenu_44360	UncompleteMenu_44360	CompleteMenu_44360					0	1		0	0				repute_jianghu|60418383	
44361	清理门户		s100804	4	WorldNpc10064	WorldNpc10064	16	16			44360	44362	3174								title_44361	context_44361	context_44361;menu_44361	complete_44361	uncom_44361	target_44361	task_TrackInfo_44361	next_44361	CanAcceptMenu_44361	UncompleteMenu_44361	CompleteMenu_44361					0	1		0	0				repute_jianghu|60418383	
44362	清理门户		s100804	4	WorldNpc10064	WorldNpc10064	16	16			44361	44363	3174								title_44362	context_44362	context_44362;menu_44362	complete_44362	uncom_44362	target_44362	task_TrackInfo_44362	next_44362	CanAcceptMenu_44362	UncompleteMenu_44362	CompleteMenu_44362					0	1		0	0				repute_jianghu|60418383	
44363	清理门户		s100804	4	WorldNpc10064	WorldNpc10061	16	16			44362	44364	3174								title_44363	context_44363	context_44363;menu_44363	complete_44363	uncom_44363	target_44363	task_TrackInfo_44363	next_44363	CanAcceptMenu_44363	UncompleteMenu_44363	CompleteMenu_44363					0	1		0	0				repute_jianghu|60418383	
44364	清理门户		s100804	4	WorldNpc10061	WorldNpc03003	16	6			44363	44385	3174								title_44364	context_44364	context_44364;menu_44364	complete_44364	uncom_44364	target_44364	task_TrackInfo_44364	next_44364	CanAcceptMenu_44364	UncompleteMenu_44364	CompleteMenu_44364					0	1		0	0				repute_jianghu|60418383	
44385			s100901	4	WorldNpc03003	WorldNpc03003	6	6			44364	44386	3174								title_44385	context_44385	accept_44385_1;menu_44385_1	complete_44385		target_44385		next_44385	CanAcceptMenu_44385		CompleteMenu_44385					0	1						repute_jianghu|130000	repute_jianghu|60418383	
44386			s100901	4	WorldNpc03003	WorldNpc04561	6	11			44385	44387	3174			4105					title_44386	context_44386	accept_44386_1;menu_44386_1	complete_44386		target_44386		next_44386	CanAcceptMenu_44386		CompleteMenu_44386					0	1							repute_jianghu|60418383	
44387			s100901	4	WorldNpc04561	WorldNpc04561	11	11			44386	44388	3174								title_44387	context_44387	accept_44387_1;menu_44387_1	complete_44387		target_44387		next_44387	CanAcceptMenu_44387		CompleteMenu_44387					0	1							repute_jianghu|60418383	
44388			s100901	4	WorldNpc04561	WorldNpc04561	11	11			44387	44389	3174								title_44388	context_44388	accept_44388_1;menu_44388_1	complete_44388		target_44388		next_44388	CanAcceptMenu_44388		CompleteMenu_44388					0	1							repute_jianghu|60418383	
44389			s100901	4	WorldNpc04561	WorldNpc04595	11	11			44388	44390	3174								title_44389	context_44389	accept_44389_1;menu_44389_1	complete_44389		target_44389		next_44389	CanAcceptMenu_44389		CompleteMenu_44389					0	1							repute_jianghu|60418383	
44390			s100901	4	WorldNpc04595	WorldNpc04595	11	11			44389	44391	3174								title_44390	context_44390	accept_44390_1;menu_44390_1	complete_44390		target_44390		next_44390	CanAcceptMenu_44390		CompleteMenu_44390					0	1							repute_jianghu|60418383	
44391			s100901	4	WorldNpc04595	WorldNpc04596	11	11			44390	44392	3174								title_44391	context_44391	accept_44391_1;menu_44391_1	complete_44391		target_44391		next_44391	CanAcceptMenu_44391		CompleteMenu_44391					0	1							repute_jianghu|60418383	
44392			s100901	4	WorldNpc04596	WorldNpc04583	11	11			44391	44393	3174								title_44392	context_44392	accept_44392_1;menu_44392_1	complete_44392		target_44392		next_44392	CanAcceptMenu_44392		CompleteMenu_44392					0	1							repute_jianghu|60418383	
44393			s100901	4	WorldNpc04583	WorldNpc04583	11	11			44392	44394	3174								title_44393	context_44393	accept_44393_1;menu_44393_1	complete_44393		target_44393		next_44393	CanAcceptMenu_44393		CompleteMenu_44393					0	1							repute_jianghu|60418383	
44394			s100901	4	WorldNpc04583	WorldNpc04595	11	11			44393	44395	3174								title_44394	context_44394	accept_44394_1;menu_44394_1	complete_44394		target_44394		next_44394	CanAcceptMenu_44394		CompleteMenu_44394					0	1							repute_jianghu|60418383	
44395			s100902	4	WorldNpc04595	WorldNpc04401	11	11			44394	44396	3174								title_44395	context_44395	accept_44395_1;menu_44395_1	complete_44395		target_44395		next_44395	CanAcceptMenu_44395		CompleteMenu_44395					0	1							repute_jianghu|60418383	
44396			s100902	4	WorldNpc04401	WorldNpc04401	11	11			44395	44397	3174								title_44396	context_44396	accept_44396_1;menu_44396_1	complete_44396		target_44396		next_44396	CanAcceptMenu_44396		CompleteMenu_44396					0	1							repute_jianghu|60418383	
44397			s100902	4	WorldNpc04401	WorldNpc04561	11	11			44396	44398	3174								title_44397	context_44397	accept_44397_1;menu_44397_1	complete_44397		target_44397		next_44397	CanAcceptMenu_44397		CompleteMenu_44397					0	1							repute_jianghu|60418383	
44398			s100902	4	WorldNpc04561	WorldNpc04561	11	11			44397	44399	3174								title_44398	context_44398	accept_44398_1;menu_44398_1	complete_44398		target_44398		next_44398	CanAcceptMenu_44398		CompleteMenu_44398					0	1							repute_jianghu|60418383	
44399			s100902	4	WorldNpc04561	WorldNpc04598	11	11			44398	44400	3174								title_44399	context_44399	accept_44399_1;menu_44399_1	complete_44399		target_44399		next_44399	CanAcceptMenu_44399		CompleteMenu_44399					0	1							repute_jianghu|60418383	
44400			s100902	4	WorldNpc04598	WorldNpc04597	11	11			44399	44401	3174								title_44400	context_44400	accept_44400_1;menu_44400_1	complete_44400		target_44400		next_44400	CanAcceptMenu_44400		CompleteMenu_44400					0	1							repute_jianghu|60418383	
44401			s100903	4	WorldNpc04597	WorldNpc04597	11	11			44400	44402	3174								title_44401	context_44401	accept_44401_1;menu_44401_1	complete_44401		target_44401		next_44401	CanAcceptMenu_44401		CompleteMenu_44401					0	1							repute_jianghu|60418383	
44402			s100903	4	WorldNpc04597	WorldNpc04597	11	11			44401	44403	3174								title_44402	context_44402	accept_44402_1;menu_44402_1	complete_44402		target_44402		next_44402	CanAcceptMenu_44402		CompleteMenu_44402					0	1							repute_jianghu|60418383	
44403			s100903	4	WorldNpc04597	WorldNpc04599	11	11			44402	44404	3174								title_44403	context_44403	accept_44403_1;menu_44403_1	complete_44403		target_44403		next_44403	CanAcceptMenu_44403		CompleteMenu_44403					0	1							repute_jianghu|60418383	
44404			s100903	4	WorldNpc04599	WorldNpc04600	11	11			44403	44405	3174								title_44404	context_44404	accept_44404_1;menu_44404_1	complete_44404		target_44404		next_44404	CanAcceptMenu_44404		CompleteMenu_44404					0	1							repute_jianghu|60418383	
44405			s100903	4	WorldNpc04600	WorldNpc04600	11	11			44404	44406	3174								title_44405	context_44405	accept_44405_1;menu_44405_1	complete_44405		target_44405		next_44405	CanAcceptMenu_44405		CompleteMenu_44405					0	1							repute_jianghu|60418383	
44406			s100903	4	WorldNpc04600	WorldNpc04401	11	11			44405	44407	3174								title_44406	context_44406	accept_44406_1;menu_44406_1	complete_44406		target_44406		next_44406	CanAcceptMenu_44406		CompleteMenu_44406					0	1							repute_jianghu|60418383	
44407			s100904	4	WorldNpc04401	WorldNpc04595	11	11			44406	44408	3174								title_44407	context_44407	accept_44407_1;menu_44407_1	complete_44407		target_44407		next_44407	CanAcceptMenu_44407		CompleteMenu_44407					0	1							repute_jianghu|60418383	
44408			s100904	4	WorldNpc04595	WorldNpc04596	11	11			44407	44409	3174								title_44408	context_44408	accept_44408_1;menu_44408_1	complete_44408		target_44408		next_44408	CanAcceptMenu_44408		CompleteMenu_44408					0	1							repute_jianghu|60418383	
44409			s100904	4	WorldNpc04596	WorldNpc04583	11	11			44408	44410	3174								title_44409	context_44409	accept_44409_1;menu_44409_1	complete_44409		target_44409		next_44409	CanAcceptMenu_44409		CompleteMenu_44409					0	1							repute_jianghu|60418383	
44410			s100904	4	WorldNpc04583	WorldNpc04583	11	11			44409	44411	3174								title_44410	context_44410	accept_44410_1;menu_44410_1	complete_44410		target_44410		next_44410	CanAcceptMenu_44410		CompleteMenu_44410					0	1							repute_jianghu|60418383	
44411			s100904	4	WorldNpc04583	WorldNpc04601	11	11			44410	44412	3174								title_44411	context_44411	accept_44411_1;menu_44411_1	complete_44411		target_44411		next_44411	CanAcceptMenu_44411		CompleteMenu_44411					0	1							repute_jianghu|60418383	
