STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING
2233		沈义山-选势力		s950201	6		bossclone002028	28	28	28			2064	2095											submitnpcex_2233		title_2233	context_2233	context_2233;menu_2233|target_2233;task_menu_accept_2233	complete_2233	uncom_2233	target_2233	task_TrackInfo_2233	next_2233	CanAcceptMenu_2233	UncompleteMenu_2233	CompleteMenu_2233					0	3	0				
2234		沈义山-冲出龙门关	【7/10】	s950201	6	bossclone002014	bossclone002014	28	28	28			2231	2237											submitnpcex_2234	task\clone002\task2234.lua	title_2234	context_2234	context_2234;menu_2234|target_2234;task_menu_accept_2234	complete_2234	uncom_2234	target_2234	task_TrackInfo_2234	next_2234	CanAcceptMenu_2234	UncompleteMenu_2234	CompleteMenu_2234					0	3	0				
2236		沈义山-冲出龙门关	【10/10】	s950201	6	bossclone002002	bossclone002002	28	28	28			2238												submitnpcex_2236		title_2236	context_2236	context_2236;menu_2236|target_2236;task_menu_accept_2236	complete_2236	uncom_2236	target_2236	task_TrackInfo_2236	next_2236	CanAcceptMenu_2236	UncompleteMenu_2236	CompleteMenu_2236					0	3	0				
2237		沈义山-冲出龙门关	【8/10】	s950201	6	bossclone002014	bossclone002014	28	28	28			2234	2238											submitnpcex_2237		title_2237	context_2237	context_2237;menu_2237|target_2237;task_menu_accept_2237	complete_2237	uncom_2237	target_2237	task_TrackInfo_2237	next_2237	CanAcceptMenu_2237	UncompleteMenu_2237	CompleteMenu_2237					0	3	0				
2238		沈义山-送信给胡人	【9/10】	s950201	6	bossclone002014	bossclone002002	28	28	28			2237	2236								40012			submitnpcex_2238		title_2238	context_2238	context_2238;menu_2238|target_2238;task_menu_accept_2238	complete_2238	uncom_2238	target_2238	task_TrackInfo_2238	next_2238	CanAcceptMenu_2238	UncompleteMenu_2238	CompleteMenu_2238					0	3	0				
2239		东厂-订房	【1/10】	s950201	6	bossclone002009	bossclone002009	28	28	28			2437	2431											submitnpcex_2239	task\clone002\task2239.lua	title_2239	context_2239	context_2239;menu_2239|target_2239;task_menu_accept_2239	complete_2239	uncom_2239	target_2239	task_TrackInfo_2239	next_2239	CanAcceptMenu_2239	UncompleteMenu_2239	CompleteMenu_2239					0	3	0				
2301		下山调查(禁地)		s950701	6	FunnpcClone007008	FunnpcClone007011	33	11	11				2302				24845				40040				task\clone007\task2301.lua	title_2301	context_2301	accept_2301_1;menu_2301_1	complete_2301;submit_2301	uncom_2301	target_2301	task_TrackInfo_2301	next_2301	CanAcceptMenu_2301	UncompleteMenu_2301	CompleteMenu_2301					0	0	0				
2302		为民除恶(禁地)		s950701	6	FunnpcClone007011	FunnpcClone007013	33	11	11			2301									40040				task\clone007\task2302.lua	title_2302	context_2302	context_2302;menu_2302|target_2302;task_menu_accept_2302	complete_2302	uncom_2302	target_2302	task_TrackInfo_2302	next_2302	CanAcceptMenu_2302	UncompleteMenu_2302	CompleteMenu_2302					1	0	0				
2303		父女情深(禁地)		s950701	6	FunnpcClone007004	FunnpcClone007003	33	11	11								24875				40032;40031					title_2303	context_2303	context_2303;menu_2303|target_2303;task_menu_accept_2303	complete_2303	uncom_2303	target_2303	task_TrackInfo_2303	next_2303	CanAcceptMenu_2303	UncompleteMenu_2303	CompleteMenu_2303					1	0	0				
2304		往事如烟(禁地)		s950701	6	FunnpcClone007100	FunnpcClone007100	33	11	11								24876							submitnpcex_2304		title_2304	context_2304	context_2304;menu_2304|target_2304;task_menu_accept_2304	complete_2304	uncom_2304	target_2304	task_TrackInfo_2304	next_2304	CanAcceptMenu_2304	UncompleteMenu_2304	CompleteMenu_2304					1	0	0				
2305		村庄求援(禁地)		s950701	6	FunnpcClone007013	WorldNpc04401	33	11	11	1		2302	2307								40033;40040				task\clone007\task2305.lua	title_2305	context_2305	context_2305;menu_2305|target_2305;task_menu_accept_2305	complete_2305	uncom_2305	target_2305	task_TrackInfo_2305	next_2305	CanAcceptMenu_2305	UncompleteMenu_2305	CompleteMenu_2305					1	0	0				
2306		虎口救人(禁地)		s950701	6	FunnpcClone007006	FunnpcClone007007	33	11	11								11481									title_2306	context_2306	context_2306;menu_2306|target_2306;task_menu_accept_2306	complete_2306	uncom_2306	target_2306	task_TrackInfo_2306	next_2306	CanAcceptMenu_2306	UncompleteMenu_2306	CompleteMenu_2306					1	0	0				
2307		滕雷闯山(禁地)		s950701	6	WorldNpc04401		33	11	11		1	2305	2308								40041				task\clone007\task2307.lua	title_2307	context_2307	context_2307;menu_2307|target_2307;task_menu_accept_2307	complete_2307	uncom_2307	target_2307	task_TrackInfo_2307	next_2307	CanAcceptMenu_2307	UncompleteMenu_2307	CompleteMenu_2307					1	0	0				
2308		治疗伤势(禁地)		s950701	6	FunnpcClone007023	FunnpcClone007023	33	11	11			2307														title_2308	context_2308	context_2308;menu_2308|target_2308;task_menu_accept_2308	complete_2308	uncom_2308	target_2308	task_TrackInfo_2308	next_2308	CanAcceptMenu_2308	UncompleteMenu_2308	CompleteMenu_2308					1	0	0				
2309		禀报掌门(禁地)		s950701	6	FunnpcClone007023	WorldNpc04401	33	11	11			2308														title_2309	context_2309	context_2309;menu_2309|target_2309;task_menu_accept_2309	complete_2309	uncom_2309	target_2309	task_TrackInfo_2309	next_2309	CanAcceptMenu_2309	UncompleteMenu_2309	CompleteMenu_2309					1	0	0				
2310		门派送信(禁地)		s950701	6	WorldNpc04401	WorldNpc04709	33	11	11			2309	2318								40034					title_2310	context_2310	context_2310;menu_2310|target_2310;task_menu_accept_2310	complete_2310	uncom_2310	target_2310	task_TrackInfo_2310	next_2310	CanAcceptMenu_2310	UncompleteMenu_2310	CompleteMenu_2310					1	0	0				
2311		挑水抵过(禁地)		s950701	6	FunnpcClone007005	FunnpcClone007005	33	11	11			2318	2312								40035					title_2311	context_2311	context_2311;menu_2311|target_2311;task_menu_accept_2311	complete_2311	uncom_2311	target_2311	task_TrackInfo_2311	next_2311	CanAcceptMenu_2311	UncompleteMenu_2311	CompleteMenu_2311					1	0	0				
2312		后院劈柴(禁地)		s950701	6	FunnpcClone007005	FunnpcClone007005	33	11	11			2311	2313								40036					title_2312	context_2312	context_2312;menu_2312|target_2312;task_menu_accept_2312	complete_2312	uncom_2312	target_2312	task_TrackInfo_2312	next_2312	CanAcceptMenu_2312	UncompleteMenu_2312	CompleteMenu_2312					1	0	0				
2313		擦拭剑碑(禁地)		s950701	6	FunnpcClone007005	FunnpcClone007005	33	11	11			2312	2314													title_2313	context_2313	context_2313;menu_2313|target_2313;task_menu_accept_2313	complete_2313	uncom_2313	target_2313	task_TrackInfo_2313	next_2313	CanAcceptMenu_2313	UncompleteMenu_2313	CompleteMenu_2313					1	0	0				
2314		探望师兄(禁地)		s950701	6	FunnpcClone007005	FunnpcClone007023	33	11	11			2313	2315													title_2314	context_2314	context_2314;menu_2314|target_2314;task_menu_accept_2314	complete_2314	uncom_2314	target_2314	task_TrackInfo_2314	next_2314	CanAcceptMenu_2314	UncompleteMenu_2314	CompleteMenu_2314					1	0	0				
2315		闯荡江湖(禁地)		s950701	6	FunnpcClone007023	WorldNpc04401	33	11	11			2314	2322													title_2315	context_2315	context_2315;menu_2315|target_2315;task_menu_accept_2315	complete_2315	uncom_2315	target_2315	task_TrackInfo_2315	next_2315	CanAcceptMenu_2315	UncompleteMenu_2315	CompleteMenu_2315					1	0	0				
2322		师门试炼（禁地）		s950701	6	WorldNpc04401	FunnpcClone007105		11	11	2316		2315	2316													title_2322	context_2322	accept_2322_1;menu_2322_1	complete_2322;submit_2322		target_2322			CanAcceptMenu_2322		CompleteMenu_2322					0	0	0				
2316		进入禁地(禁地)		s950701	6	FunnpcClone007105		33	11	33	2319	1	2322	2319													title_2316	context_2316	accept_2316_1;menu_2316_1		uncom_2316	target_2316	task_TrackInfo_2316	next_2316	CanAcceptMenu_2316	UncompleteMenu_2316						0	0	0				
2317		拜别师门(禁地)		s950701	6	FunnpcClone007105	WorldNpc04401	33	11	11			2321												SubmitNpcEx_2317		title_2317	context_2317	context_2317;menu_2317|target_2317;task_menu_accept_2317	complete_2317	uncom_2317	target_2317	task_TrackInfo_2317	next_2317	CanAcceptMenu_2317	UncompleteMenu_2317	CompleteMenu_2317					1	0	0				
2319		抵御外敌（禁地）		s950701	6			33	33	33	2320	1	2316	2320													title_2319	context_2319				target_2319		next_2319								0	0	0				
2320		擒拿叛逆（禁地）		s950701	6		FunnpcClone007105	33	33	11			2319	2321													title_2320	context_2320	accept_2320_1;menu_2320_1	complete_2320;submit_2320		target_2320		next_2320	CanAcceptMenu_2320		CompleteMenu_2320					0	0	0				
2321		完成试炼（禁地）		s950701	6	FunnpcClone007105	FunnpcClone007105	33	11	11			2320	2317													title_2321	context_2321	accept_2321_1;menu_2321_1	complete_2321;submit_2321		target_2321		next_2321	CanAcceptMenu_2321		CompleteMenu_2321					0	0	0				
2318		回禀掌门(禁地)		s950701	6	WorldNpc04709	FunnpcClone007005	33	11	11			2310	2311													title_2318	context_2318	context_2318;menu_2318|target_2318;task_menu_accept_2318	complete_2318	uncom_2318	target_2318	task_TrackInfo_2318	next_2318	CanAcceptMenu_2318	UncompleteMenu_2318	CompleteMenu_2318					1	0	0				
2331		金镶玉-返回客栈	【8/9】	s950201	6		bossclone002007	28	28	28			2848	2332											submitnpcex_2331		title_2331	context_2331	context_2331;menu_2331|target_2331;task_menu_accept_2331	complete_2331	uncom_2331	target_2331	task_TrackInfo_2331	next_2331	CanAcceptMenu_2331	UncompleteMenu_2331	CompleteMenu_2331					0	3	0				
2332		金镶玉-火烧客栈	【9/9】	s950201	6	bossclone002007	bossclone002007	28	28	28			2331									40017			submitnpcex_2332		title_2332	context_2332	context_2332;menu_2332|target_2332;task_menu_accept_2332	complete_2332	uncom_2332	target_2332	task_TrackInfo_2332	next_2332	CanAcceptMenu_2332	UncompleteMenu_2332	CompleteMenu_2332					0	3	0				
2333		金镶玉-分道扬镳		s950201	6			28																			title_2333	context_2333	context_2333;menu_2333|target_2333;task_menu_accept_2333	complete_2333	uncom_2333	target_2333	task_TrackInfo_2333	next_2333	CanAcceptMenu_2333	UncompleteMenu_2333	CompleteMenu_2333					0	3	0				
2401		请求下山(副本)	【1/7】	s950301	6	FunnpcClone009002	FunnpcClone009002	35	10	10				2402				24852							SubmitNpcEx_2401		title_2401	context_2401	accept_2401_1;menu_2401_1	complete_2401;submit_2401	uncom_2401	target_2401	task_TrackInfo_2401	next_2401	CanAcceptMenu_2401	UncompleteMenu_2401	CompleteMenu_2401					1	0	0				
2402		出师考验(副本)	【2/7】	s950301	6	FunnpcClone009002	FunnpcClone009002	35	10	10			2401	2403											SubmitNpcEx_2402		title_2402	context_2402	accept_2402_1;menu_2402_1|accept_2402_2;menu_2402_2	complete_2402;submit_2402	uncom_2402	target_2402	task_TrackInfo_2402	next_2402	CanAcceptMenu_2402	UncompleteMenu_2402	CompleteMenu_2402					1	0	0				
2403		掌门传话(副本)	【3/7】	s950301	6	FunnpcClone009002	WorldNpc02604	35	10	10			2402	2404											SubmitNpcEx_2403		title_2403	context_2403	accept_2403_1;menu_2403_1|accept_2403_2;menu_2403_2	complete_2403;submit_2403|complete_2403_1;submit_2403_1|complete_2403_2;submit_2403_2|complete_2403_3;submit_2403_3	uncom_2403	target_2403	task_TrackInfo_2403	next_2403	CanAcceptMenu_2403	UncompleteMenu_2403	CompleteMenu_2403					1	0	0				
2404		勒索美食(副本)	【4/7】	s950301	6	WorldNpc02604	WorldNpc02604	35	10	10			2403	2405											SubmitNpcEx_2404		title_2404	context_2404	accept_2404_1;menu_2404_1	complete_2404;submit_2404	uncom_2404	target_2404	task_TrackInfo_2404	next_2404	CanAcceptMenu_2404	UncompleteMenu_2404	CompleteMenu_2404					1	0	0				
2405		草药采集(副本)	【5/7】	s950301	6	WorldNpc02604	WorldNpc02604	35	10	10			2404	2406											SubmitNpcEx_2405		title_2405	context_2405	accept_2405_1;menu_2405_1	complete_2405;submit_2405	uncom_2405	target_2405	task_TrackInfo_2405	next_2405	CanAcceptMenu_2405	UncompleteMenu_2405	CompleteMenu_2405					1	0	0				
2406		索要兵刃(副本)	【6/7】	s950301	6	WorldNpc02604	WorldNpc02604	35	10	10			2405	2407											SubmitNpcEx_2406		title_2406	context_2406	accept_2406_1;menu_2406_1	complete_2406;submit_2406	uncom_2406	target_2406	task_TrackInfo_2406	next_2406	CanAcceptMenu_2406	UncompleteMenu_2406	CompleteMenu_2406					1	0	0				
2407		忍无可忍(副本)	【7/7】	s950301	6	WorldNpc02604	WorldNpc02604	35	10	10			2406	2408											SubmitNpcEx_2407		title_2407	context_2407	accept_2407_1;menu_2407_1	complete_2407;submit_2407	uncom_2407	target_2407	task_TrackInfo_2407	next_2407	CanAcceptMenu_2407	UncompleteMenu_2407	CompleteMenu_2407					1	0	0				
2408		牛刀小试(副本)	【1/14】	s950301	6	WorldNpc02604	FunnpcClone009022	35	10	35			2407	2409											submitnpcex_2408		title_2408	context_2408	accept_2408_1;menu_2408_1|accept_2408_2;menu_2408_2	complete_2408	uncom_2408	target_2408	task_TrackInfo_2408	next_2408	CanAcceptMenu_2408	UncompleteMenu_2408	CompleteMenu_2408					1	0	0				
2409		失踪事件(副本)	【2/14】	s950301	6	FunnpcClone009022	BossClone009003	35	35	35			2408	2410											submitnpcex_2409		title_2409	context_2409	context_2409;menu_2409|target_2409;task_menu_accept_2409	complete_2409	uncom_2409	target_2409	task_TrackInfo_2409	next_2409	CanAcceptMenu_2409	UncompleteMenu_2409	CompleteMenu_2409					1	0	0				
2410		救救我爹(副本)	【3/14】	s950301	6	BossClone009003	FunnpcClone009111	35	35	35			2409	2411											submitnpcex_2410		title_2410	context_2410	context_2410;menu_2410|target_2410;task_menu_accept_2410	complete_2410	uncom_2410	target_2410	task_TrackInfo_2410	next_2410	CanAcceptMenu_2410	UncompleteMenu_2410	CompleteMenu_2410					1	0	0				
2411		击杀头领(副本)	【4/14】	s950301	6	FunnpcClone009111	FunnpcClone009003	35	35	35			2410	2412											submitnpcex_2411		title_2411	context_2411	context_2411;menu_2411|target_2411;task_menu_accept_2411	complete_2411	uncom_2411	target_2411	task_TrackInfo_2411	next_2411	CanAcceptMenu_2411	UncompleteMenu_2411	CompleteMenu_2411					1	0	0				
2412		讲解真相(副本)	【5/14】	s950301	6	FunnpcClone009003	FunnpcClone009020	35	35	35			2411	2413											submitnpcex_2412		title_2412	context_2412	context_2412;menu_2412|target_2412;task_menu_accept_2412	complete_2412	uncom_2412	target_2412	task_TrackInfo_2412	next_2412	CanAcceptMenu_2412	UncompleteMenu_2412	CompleteMenu_2412					1	0	0				
2413		登眉严塔(副本)	【6/14】	s950301	6	FunnpcClone009020	BossClone009003	35	35	35			2412	2414											submitnpcex_2413		title_2413	context_2413	context_2413;menu_2413|target_2413;task_menu_accept_2413	complete_2413	uncom_2413	target_2413	task_TrackInfo_2413	next_2413	CanAcceptMenu_2413	UncompleteMenu_2413	CompleteMenu_2413					1	0	0				
2414		送信任务(副本)	【7/14】	s950301	6	BossClone009003	BossClone009003	35	35	35			2413	2415											submitnpcex_2414		title_2414	context_2414	context_2414;menu_2414|target_2414;task_menu_accept_2414	complete_2414	uncom_2414	target_2414	task_TrackInfo_2414	next_2414	CanAcceptMenu_2414	UncompleteMenu_2414	CompleteMenu_2414					1	0	0				
2415		教训顽猴(副本)	【8/14】	s950301	6	BossClone009003	FunnpcClone009031	35	35	35			2414	2416											submitnpcex_2415		title_2415	context_2415	context_2415;menu_2415|target_2415;task_menu_accept_2415	complete_2415	uncom_2415	target_2415	task_TrackInfo_2415	next_2415	CanAcceptMenu_2415	UncompleteMenu_2415	CompleteMenu_2415					1	0	0				
2416		追踪凶手(副本)	【9/14】	s950301	6	FunnpcClone009031	FunnpcClone009031	35	35	35			2415	2417											submitnpcex_3512		title_2416	context_2416	accept_2416_1;menu_2416_1	complete_2416	uncom_2416	target_2416	task_TrackInfo_2416	next_2416	CanAcceptMenu_2416	UncompleteMenu_2416	CompleteMenu_2416					1	0	0				
2417		为民除害(副本)	【10/14】	s950301	6	FunnpcClone009031	FunnpcClone009037	35	35	35			2416	2418											submitnpcex_2417		title_2417	context_2417	accept_2417_1;menu_2417_1	complete_2417	uncom_2417	target_2417	task_TrackInfo_2417	next_2417	CanAcceptMenu_2417	UncompleteMenu_2417	CompleteMenu_2417					1	0	0				
2418		斩草除根(副本)	【11/14】	s950301	6	FunnpcClone009037	FunnpcClone009030	35	35	35			2417	2419											SubmitNpcEx_2418		title_2418	context_2418	accept_2418_1;menu_2418_1	complete_2418	uncom_2418	target_2418	task_TrackInfo_2418	next_2418	CanAcceptMenu_2418	UncompleteMenu_2418	CompleteMenu_2418					1	0	0				
2419		带我见她(副本)	【12/14】	s950301	6	FunnpcClone009030	FunnpcClone009186	35	35	35			2418												submitnpcex_2419		title_2419	context_2419	accept_2419_1;menu_2419_1	complete_2419	uncom_2419	target_2419	task_TrackInfo_2419	next_2419	CanAcceptMenu_2419	UncompleteMenu_2419	CompleteMenu_2419					1	0	0				
2420		找寻婆婆(副本)	【13/14】	s950301	6	BossClone009001	FunnpcClone009001	35	35	35				2421											submitnpcex_2420		title_2420	context_2420	context_2420;menu_2420|target_2420;task_menu_accept_2420	complete_2420	uncom_2420	target_2420	task_TrackInfo_2420	next_2420	CanAcceptMenu_2420	UncompleteMenu_2420	CompleteMenu_2420					1	0	0				
2421		拜别先辈(副本)	【14/14】	s950301	6	FunnpcClone009001	FunnpcClone009001	35	35	35			2420												submitnpcex_2421		title_2421	context_2421	context_2421;menu_2421|target_2421;task_menu_accept_2421	complete_2421	uncom_2421	target_2421	task_TrackInfo_2421	next_2421	CanAcceptMenu_2421	UncompleteMenu_2421	CompleteMenu_2421					1	0	0				
2422			【1/2】	s950301	6		FunnpcClone009005	35	35	35				2423											submitnpcex_2422		title_2422	context_2422	accept_2422_1;menu_2422_1	complete_2422	uncom_2422	target_2422	task_TrackInfo_2422	next_2422	CanAcceptMenu_2422	UncompleteMenu_2422	CompleteMenu_2422					1	0	0				
2423			【2/2】	s950301	6	FunnpcClone009005	FunnpcClone009005	35	35	35			2422												submitnpcex_2423		title_2423	context_2423	accept_2423_1;menu_2423_1	complete_2423	uncom_2423	target_2423	task_TrackInfo_2423	next_2423	CanAcceptMenu_2423	UncompleteMenu_2423	CompleteMenu_2423					1	0	0				
2431		东厂-打发千户	【2/10】	s950201	6		bossclone002009	28	28	28			2239	2432											submitnpcex_2431	task\clone002\task2431.lua	title_2431	context_2431	context_2431;menu_2431|target_2431;task_menu_accept_2431	complete_2431	uncom_2431	target_2431	task_TrackInfo_2431	next_2431	CanAcceptMenu_2431	UncompleteMenu_2431	CompleteMenu_2431					0	3	0				
2432		东厂-调查周淮安	【3/10】	s950201	6	bossclone002009	bossclone002009	28	28	28			2431	2433											submitnpcex_2432		title_2432	context_2432	context_2432;menu_2432|target_2432;task_menu_accept_2432	complete_2432	uncom_2432	target_2432	task_TrackInfo_2432	next_2432	CanAcceptMenu_2432	UncompleteMenu_2432	CompleteMenu_2432					0	3	0				
2433		东厂-送信	【4/10】	s950201	6	bossclone002009	bossclone002005	28	28	28			2432	2434								40013			submitnpcex_2433		title_2433	context_2433	context_2433;menu_2433|target_2433;task_menu_accept_2433	complete_2433	uncom_2433	target_2433	task_TrackInfo_2433	next_2433	CanAcceptMenu_2433	UncompleteMenu_2433	CompleteMenu_2433					0	3	0				
2434		东厂-地头蛇	【5/10】	s950201	6	bossclone002005	bossclone002013	28	28	28			2433	2436											submitnpcex_2434		title_2434	context_2434	context_2434;menu_2434|target_2434;task_menu_accept_2434	complete_2434	uncom_2434	target_2434	task_TrackInfo_2434	next_2434	CanAcceptMenu_2434	UncompleteMenu_2434	CompleteMenu_2434					0	3	0				
2435		东厂-攻打客栈	【7/10】	s950201	6	bossclone002005	bossclone002005	28	28	28			2436	2438											submitnpcex_2435		title_2435	context_2435	context_2435;menu_2435|target_2435;task_menu_accept_2435	complete_2435	uncom_2435	target_2435	task_TrackInfo_2435	next_2435	CanAcceptMenu_2435	UncompleteMenu_2435	CompleteMenu_2435					0	3	0				
2436		东厂-回报	【6/10】	s950201	6	bossclone002013	bossclone002005	28	28	28			2434	2435											submitnpcex_2436		title_2436	context_2436	context_2436;menu_2436|target_2436;task_menu_accept_2436	complete_2436	uncom_2436	target_2436	task_TrackInfo_2436	next_2436	CanAcceptMenu_2436	UncompleteMenu_2436	CompleteMenu_2436					0	3	0				
2437		东厂-选势力		s950201	6		bossclone002009	28	28	28			2071	2239											submitnpcex_2437		title_2437	context_2437	context_2437;menu_2437|target_2437;task_menu_accept_2437	complete_2437	uncom_2437	target_2437	task_TrackInfo_2437	next_2437	CanAcceptMenu_2437	UncompleteMenu_2437	CompleteMenu_2437					0	3	0				
2438		东厂-找到密道	【8/10】	s950201	6	bossclone002005	bossclone002005	28	28	28			2435	2440											submitnpcex_2438		title_2438	context_2438	context_2438;menu_2438|target_2438;task_menu_accept_2438	complete_2438	uncom_2438	target_2438	task_TrackInfo_2438	next_2438	CanAcceptMenu_2438	UncompleteMenu_2438	CompleteMenu_2438					0	3	0				
2439		东厂-胡人奸细		s950201	6			28																			title_2439	context_2439	context_2439;menu_2439|target_2439;task_menu_accept_2439	complete_2439	uncom_2439	target_2439	task_TrackInfo_2439	next_2439	CanAcceptMenu_2439	UncompleteMenu_2439	CompleteMenu_2439					0	3	0				
2440		东厂-支援曹少卿	【9/10】	s950201	6	bossclone002005	bossclone002001	28	28	28			2438	2442								40014			submitnpcex_2440	task\clone002\task2440.lua	title_2440	context_2440	context_2440;menu_2440|target_2440;task_menu_accept_2440	complete_2440	uncom_2440	target_2440	task_TrackInfo_2440	next_2440	CanAcceptMenu_2440	UncompleteMenu_2440	CompleteMenu_2440					0	3	0				
2441		东厂-铲除逆贼		s950201	6			28																			title_2441	context_2441	context_2441;menu_2441|target_2441;task_menu_accept_2441	complete_2441	uncom_2441	target_2441	task_TrackInfo_2441	next_2441	CanAcceptMenu_2441	UncompleteMenu_2441	CompleteMenu_2441					0	3	0				
2442		东厂-请贼入瓮	【10/10】	s950201	6			28				1	2440									40015					title_2442	context_2442	context_2442;menu_2442|target_2442;task_menu_accept_2442	complete_2442	uncom_2442	target_2442	task_TrackInfo_2442	next_2442	CanAcceptMenu_2442	UncompleteMenu_2442	CompleteMenu_2442					0	3	0				
2443		马贼-选势力		s950201	6		bossclone002017	28	28	28			2079	2444											submitnpcex_2443		title_2443	context_2443	context_2443;menu_2443|target_2443;task_menu_accept_2443	complete_2443	uncom_2443	target_2443	task_TrackInfo_2443	next_2443	CanAcceptMenu_2443	UncompleteMenu_2443	CompleteMenu_2443					0	3	0				
2444		马贼-接头	【1/9】	s950201	6	bossclone002017	bossclone002017	28	28	28			2443	2445											submitnpcex_2444	task\clone002\task2444.lua	title_2444	context_2444	context_2444;menu_2444|target_2444;task_menu_accept_2444	complete_2444	uncom_2444	target_2444	task_TrackInfo_2444	next_2444	CanAcceptMenu_2444	UncompleteMenu_2444	CompleteMenu_2444					0	3	0				
2445		马贼-打发千户	【2/9】	s950201	6		bossclone002017	28	28	28			2444	2446											submitnpcex_2445	task\clone002\task2445.lua	title_2445	context_2445	context_2445;menu_2445|target_2445;task_menu_accept_2445	complete_2445	uncom_2445	target_2445	task_TrackInfo_2445	next_2445	CanAcceptMenu_2445	UncompleteMenu_2445	CompleteMenu_2445					0	3	0				
2446		马贼-摸底	【3/9】	s950201	6	bossclone002017	bossclone002017	28	28	28			2445	2447											submitnpcex_2446		title_2446	context_2446	context_2446;menu_2446|target_2446;task_menu_accept_2446	complete_2446	uncom_2446	target_2446	task_TrackInfo_2446	next_2446	CanAcceptMenu_2446	UncompleteMenu_2446	CompleteMenu_2446					0	3	0				
2447		马贼-通知贺虎	【4/9】	s950201	6	bossclone002017	bossclone002013	28	28	28			2446	2832								40022			submitnpcex_2447		title_2447	context_2447	context_2447;menu_2447|target_2447;task_menu_accept_2447	complete_2447	uncom_2447	target_2447	task_TrackInfo_2447	next_2447	CanAcceptMenu_2447	UncompleteMenu_2447	CompleteMenu_2447					0	3	0				
2448		马贼-铲除隐患		s950201	6			28																			title_2448	context_2448	context_2448;menu_2448|target_2448;task_menu_accept_2448	complete_2448	uncom_2448	target_2448	task_TrackInfo_2448	next_2448	CanAcceptMenu_2448	UncompleteMenu_2448	CompleteMenu_2448					0	3	0				
2449		马贼-打败碧露		s950201	6			28																			title_2449	context_2449	context_2449;menu_2449|target_2449;task_menu_accept_2449	complete_2449	uncom_2449	target_2449	task_TrackInfo_2449	next_2449	CanAcceptMenu_2449	UncompleteMenu_2449	CompleteMenu_2449					0	3	0				
2801		故人相见(副本)	【1/3】	s950801	6	worldnpc04101	FunnpcClone017004	43	5	5				2803				24873				40005			SubmitNpcEx_2801		title_2801	context_2801	context_2801;menu_2801|target_2801;task_menu_accept_2801	complete_2801	uncom_2801	target_2801	task_TrackInfo_2801	next_2801	CanAcceptMenu_2801	UncompleteMenu_2801	CompleteMenu_2801					1	0	0				
2803		监视校尉(副本)	【2/3】	s950801	6	FunnpcClone017004	FunnpcClone017011	43	5	5	2824		2801	2824								40006			SubmitNpcEx_2803		title_2803	context_2803	accept_2803_1;menu_2803_1	complete_2803;submit_2803	uncom_2803	target_2803	task_TrackInfo_2803	next_2803	CanAcceptMenu_2803	UncompleteMenu_2803	CompleteMenu_2803					1	0	0				
2804		击杀校尉(副本)	【3/3】	s950801	6	FunnpcClone017004	worldnpc04101	43	5	5			2824	2805													title_2804	context_2804	context_2804;menu_2804|target_2804;task_menu_accept_2804	complete_2804	uncom_2804	target_2804	task_TrackInfo_2804	next_2804	CanAcceptMenu_2804	UncompleteMenu_2804	CompleteMenu_2804					1	0	0				
2805		奉命追查(副本)	【1/6】	s950801	6	worldnpc04101	worldnpc04101	43	5	5			2804	2806											SubmitNpcEx_2805		title_2805	context_2805	context_2805;menu_2805|target_2805;task_menu_accept_2805	complete_2805	uncom_2805	target_2805	task_TrackInfo_2805	next_2805	CanAcceptMenu_2805	UncompleteMenu_2805	CompleteMenu_2805					1	0	0				
2806		逮捕归案(副本)	【2/6】	s950801	6	worldnpc04101	jyw041	43	5	5			2805	2823											SubmitNpcEx_2806		title_2806	context_2806	accept_2806_1;menu_2806_1	complete_2806;submit_2806	uncom_2806	target_2806	task_TrackInfo_2806	next_2806	CanAcceptMenu_2806	UncompleteMenu_2806	CompleteMenu_2806					1	0	0				
2807		严刑逼供(副本)	【4/6】	s950801	6	FunnpcClone017005	FunnpcClone017005	43	5	5			2823	2808											SubmitNpcEx_2807		title_2807	context_2807	accept_2807_1;menu_2807_1	complete_2807;submit_2807	uncom_2807	target_2807	task_TrackInfo_2807	next_2807	CanAcceptMenu_2807	UncompleteMenu_2807	CompleteMenu_2807					1	0	0				
2808		实情报告(副本)	【5/6】	s950801	6	FunnpcClone017005	worldnpc04101	43	5	5			2807	2809													title_2808	context_2808	context_2808;menu_2808|target_2808;task_menu_accept_2808	complete_2808	uncom_2808	target_2808	task_TrackInfo_2808	next_2808	CanAcceptMenu_2808	UncompleteMenu_2808	CompleteMenu_2808					1	0	0				
2809		密谋造反1(副本)	【6/6】	s950801	6	worldnpc04101	worldnpc04101	43	5	5			2808														title_2809	context_2809	accept_2809_1;menu_2809_1	complete_2809;submit_2809	uncom_2809	target_2809	task_TrackInfo_2809	next_2809	CanAcceptMenu_2809	UncompleteMenu_2809	CompleteMenu_2809					1	0	0				
