STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING
710		铁匠		s960101	3	JobERG002	JobERG002		2	2								22229				43014;43051;43052					title_710	context_710	accept_710_1;menu_710_1	complete_710;submit_710	uncom_710	target_710	task_TrackInfo_710	next_710	CanAcceptMenu_710	UncompleteMenu_710	CompleteMenu_710					0	0	0						
711		厨师		s960101	3	JobERG011	JobERG011		2	2								22230				43017;43019;43034;43053;43054					title_711	context_711	accept_711_1;menu_711_1	complete_711;submit_711	uncom_711	target_711	task_TrackInfo_711	next_711	CanAcceptMenu_711	UncompleteMenu_711	CompleteMenu_711					0	0	0						
712		渔夫		s960101	3	JobERG003	JobERG003		2	2								22231									title_712	context_712	accept_712_1;menu_712_1	complete_712;submit_712	uncom_712	target_712	task_TrackInfo_712	next_712	CanAcceptMenu_712	UncompleteMenu_712	CompleteMenu_712					0	0	0						
713		樵夫		s960101	3	JobERG004	JobERG004		2	2								22232									title_713	context_713	accept_713_1;menu_713_1	complete_713;submit_713	uncom_713	target_713	task_TrackInfo_713	next_713	CanAcceptMenu_713	UncompleteMenu_713	CompleteMenu_713					0	0	0						
714		农夫		s960101	3													22233				43020;43021					title_714	context_714	accept_714_1;menu_714_1	complete_714;submit_714	uncom_714	target_714	task_TrackInfo_714	next_714	CanAcceptMenu_714	UncompleteMenu_714	CompleteMenu_714					0	0	0						
715		猎户		s960101	3	JobERG006	JobERG006		2	2								22234									title_715	context_715	accept_715_1;menu_715_1	complete_715;submit_715	uncom_715	target_715	task_TrackInfo_715	next_715	CanAcceptMenu_715	UncompleteMenu_715	CompleteMenu_715					0	0	0						
716		书生		s960101	3	JobYanJ014	JobYanJ014		13	13								22235				43025;43026;43055					title_716	context_716	accept_716_1;menu_716_1	complete_716;submit_716	uncom_716	target_716	task_TrackInfo_716	next_716	CanAcceptMenu_716	UncompleteMenu_716	CompleteMenu_716					0	0	0						
717		画师		s960101	3	JobYanJ015	JobYanJ015		13	13								22236				43027;43028;43029					title_717	context_717	accept_717_1;menu_717_1	complete_717;submit_717	uncom_717	target_717	task_TrackInfo_717	next_717	CanAcceptMenu_717	UncompleteMenu_717	CompleteMenu_717					0	0	0						
718		棋士		s960101	3	JobYanJ013	JobYanJ013		13	13								22237				43031					title_718	context_718	accept_718_1;menu_718_1	complete_718;submit_718	uncom_718	target_718	task_TrackInfo_718	next_718	CanAcceptMenu_718	UncompleteMenu_718	CompleteMenu_718					0	0	0						
719		琴师		s960101	3	JobYanJ012	JobYanJ012		13	13								22238				43057					title_719	context_719	accept_719_1;menu_719_1	complete_719;submit_719	uncom_719	target_719	task_TrackInfo_719	next_719	CanAcceptMenu_719	UncompleteMenu_719	CompleteMenu_719					0	0	0						
720		乞丐		s960101	3	JobERG017	JobERG017		2	2								22239				43056					title_720	context_720	accept_720_1;menu_720_1	complete_720;submit_720	uncom_720	target_720	task_TrackInfo_720	next_720	CanAcceptMenu_720	UncompleteMenu_720	CompleteMenu_720					0	0	0						
721		卦师		s960101	3	JobERG016	JobERG016		2	2								22240									title_721	context_721	accept_721_1;menu_721_1	complete_721;submit_721	uncom_721	target_721	task_TrackInfo_721	next_721	CanAcceptMenu_721	UncompleteMenu_721	CompleteMenu_721					0	0	0						
722		药师		s960101	3	JobYanYZ009	JobYanYZ009		3	3				723				22241									title_722	context_722	accept_722_1;menu_722_1	complete_722;submit_722	uncom_722	target_722	task_TrackInfo_722	next_722	CanAcceptMenu_722	UncompleteMenu_722	CompleteMenu_722					0	0	0						
723		药师		s960101	3	JobYanYZ009	JobYanYZ009		3	3			722					3980				43000;43036;43045					title_723	context_723	accept_723_1;menu_723_1	complete_723;submit_723	uncom_723	target_723	task_TrackInfo_723	next_723	CanAcceptMenu_723	UncompleteMenu_723	CompleteMenu_723					0	0	0						
724		毒师		s960101	3	JobYanYZ010	JobYanYZ010		3	3				725				22243									title_724	context_724	accept_724_1;menu_724_1	complete_724;submit_724	uncom_724	target_724	task_TrackInfo_724	next_724	CanAcceptMenu_724	UncompleteMenu_724	CompleteMenu_724					0	0	0						
725		毒师		s960101	3	JobYanYZ010	JobYanYZ010		3	3			724					3981				43004;43037;43046					title_725	context_725	accept_725_1;menu_725_1	complete_725;submit_725	uncom_725	target_725	task_TrackInfo_725	next_725	CanAcceptMenu_725	UncompleteMenu_725	CompleteMenu_725					0	0	0						
726		矿工		s960101	3	JobYanYZ001	JobYanYZ001		3	3				727				22245									title_726	context_726	accept_726_1;menu_726_1	complete_726;submit_726	uncom_726	target_726	task_TrackInfo_726	next_726	CanAcceptMenu_726	UncompleteMenu_726	CompleteMenu_726					0	0	0						
727		矿工		s960101	3	JobYanYZ001	JobYanYZ001		3	3			726					3972				43007;43038					title_727	context_727	accept_727_1;menu_727_1	complete_727;submit_727	uncom_727	target_727	task_TrackInfo_727	next_727	CanAcceptMenu_727	UncompleteMenu_727	CompleteMenu_727					0	0	0						
728		裁缝		s960101	3	JobYanYZ007	JobYanYZ007		3	3								22247				43010;43047;43048					title_728	context_728	accept_728_1;menu_728_1	complete_728;submit_728	uncom_728	target_728	task_TrackInfo_728	next_728	CanAcceptMenu_728	UncompleteMenu_728	CompleteMenu_728					0	0	0						
729		金匠		s960101	3	JobYanYZ008	JobYanYZ008		3	3								22248				43011;43049;43050					title_729	context_729	accept_729_1;menu_729_1	complete_729;submit_729	uncom_729	target_729	task_TrackInfo_729	next_729	CanAcceptMenu_729	UncompleteMenu_729	CompleteMenu_729					0	0	0						
730		铁匠		s960101	3	JobYanYZ002	JobYanYZ002		3	3								22249				43014;43051;43052					title_730	context_730	accept_730_1;menu_730_1	complete_730;submit_730	uncom_730	target_730	task_TrackInfo_730	next_730	CanAcceptMenu_730	UncompleteMenu_730	CompleteMenu_730					0	0	0						
731		厨师		s960101	3	JobYanYZ011	JobYanYZ011		3	3								22250				43017;43019;43034;43053;43054					title_731	context_731	accept_731_1;menu_731_1	complete_731;submit_731	uncom_731	target_731	task_TrackInfo_731	next_731	CanAcceptMenu_731	UncompleteMenu_731	CompleteMenu_731					0	0	0						
732		渔夫		s960101	3	JobYanYZ003	JobYanYZ003		3	3								22251									title_732	context_732	accept_732_1;menu_732_1	complete_732;submit_732	uncom_732	target_732	task_TrackInfo_732	next_732	CanAcceptMenu_732	UncompleteMenu_732	CompleteMenu_732					0	0	0						
733		樵夫		s960101	3	JobYanYZ004	JobYanYZ004		3	3								22252									title_733	context_733	accept_733_1;menu_733_1	complete_733;submit_733	uncom_733	target_733	task_TrackInfo_733	next_733	CanAcceptMenu_733	UncompleteMenu_733	CompleteMenu_733					0	0	0						
734		农夫		s960101	3													22253				43020;43021					title_734	context_734	accept_734_1;menu_734_1	complete_734;submit_734	uncom_734	target_734	task_TrackInfo_734	next_734	CanAcceptMenu_734	UncompleteMenu_734	CompleteMenu_734					0	0	0						
735		猎户		s960101	3	JobYanYZ006	JobYanYZ006		3	3								22254									title_735	context_735	accept_735_1;menu_735_1	complete_735;submit_735	uncom_735	target_735	task_TrackInfo_735	next_735	CanAcceptMenu_735	UncompleteMenu_735	CompleteMenu_735					0	0	0						
736		书生		s960101	3	JobSuZ014	JobSuZ014		14	14								22255				43025;43026;43055					title_736	context_736	accept_736_1;menu_736_1	complete_736;submit_736	uncom_736	target_736	task_TrackInfo_736	next_736	CanAcceptMenu_736	UncompleteMenu_736	CompleteMenu_736					0	0	0						
737		画师		s960101	3	JobSuZ015	JobSuZ015		14	14								22256				43027;43028;43029					title_737	context_737	accept_737_1;menu_737_1	complete_737;submit_737	uncom_737	target_737	task_TrackInfo_737	next_737	CanAcceptMenu_737	UncompleteMenu_737	CompleteMenu_737					0	0	0						
738		棋士		s960101	3	JobSuZ013	JobSuZ013		14	14								22257				43031					title_738	context_738	accept_738_1;menu_738_1	complete_738;submit_738	uncom_738	target_738	task_TrackInfo_738	next_738	CanAcceptMenu_738	UncompleteMenu_738	CompleteMenu_738					0	0	0						
739		琴师		s960101	3	JobSuZ012	JobSuZ012		14	14								22258				43057					title_739	context_739	accept_739_1;menu_739_1	complete_739;submit_739	uncom_739	target_739	task_TrackInfo_739	next_739	CanAcceptMenu_739	UncompleteMenu_739	CompleteMenu_739					0	0	0						
740		乞丐		s960101	3	JobYanYZ017	JobYanYZ017		3	3								22259				43056					title_740	context_740	accept_740_1;menu_740_1	complete_740;submit_740	uncom_740	target_740	task_TrackInfo_740	next_740	CanAcceptMenu_740	UncompleteMenu_740	CompleteMenu_740					0	0	0						
741		卦师		s960101	3	JobYanYZ016	JobYanYZ016		3	3								22260									title_741	context_741	accept_741_1;menu_741_1	complete_741;submit_741	uncom_741	target_741	task_TrackInfo_741	next_741	CanAcceptMenu_741	UncompleteMenu_741	CompleteMenu_741					0	0	0						
742		药师		s960101	3	JobMoHZ009	JobMoHZ009		4	4				743				22261									title_742	context_742	accept_742_1;menu_742_1	complete_742;submit_742	uncom_742	target_742	task_TrackInfo_742	next_742	CanAcceptMenu_742	UncompleteMenu_742	CompleteMenu_742					0	0	0						
743		药师		s960101	3	JobMoHZ009	JobMoHZ009		4	4			742					3980				43000;43036;43045					title_743	context_743	accept_743_1;menu_743_1	complete_743;submit_743	uncom_743	target_743	task_TrackInfo_743	next_743	CanAcceptMenu_743	UncompleteMenu_743	CompleteMenu_743					0	0	0						
744		毒师		s960101	3	JobMoHZ010	JobMoHZ010		4	4				745				22263									title_744	context_744	accept_744_1;menu_744_1	complete_744;submit_744	uncom_744	target_744	task_TrackInfo_744	next_744	CanAcceptMenu_744	UncompleteMenu_744	CompleteMenu_744					0	0	0						
745		毒师		s960101	3	JobMoHZ010	JobMoHZ010		4	4			744					3981				43004;43037;43046					title_745	context_745	accept_745_1;menu_745_1	complete_745;submit_745	uncom_745	target_745	task_TrackInfo_745	next_745	CanAcceptMenu_745	UncompleteMenu_745	CompleteMenu_745					0	0	0						
746		矿工		s960101	3	JobMoHZ001	JobMoHZ001		4	4				747				22265									title_746	context_746	accept_746_1;menu_746_1	complete_746;submit_746	uncom_746	target_746	task_TrackInfo_746	next_746	CanAcceptMenu_746	UncompleteMenu_746	CompleteMenu_746					0	0	0						
747		矿工		s960101	3	JobMoHZ001	JobMoHZ001		4	4			746					3972				43007;43038					title_747	context_747	accept_747_1;menu_747_1	complete_747;submit_747	uncom_747	target_747	task_TrackInfo_747	next_747	CanAcceptMenu_747	UncompleteMenu_747	CompleteMenu_747					0	0	0						
748		裁缝		s960101	3	JobMoHZ007	JobMoHZ007		4	4								22267				43010;43047;43048					title_748	context_748	accept_748_1;menu_748_1	complete_748;submit_748	uncom_748	target_748	task_TrackInfo_748	next_748	CanAcceptMenu_748	UncompleteMenu_748	CompleteMenu_748					0	0	0						
749		金匠		s960101	3	JobMoHZ008	JobMoHZ008		4	4								22268				43011;43049;43050					title_749	context_749	accept_749_1;menu_749_1	complete_749;submit_749	uncom_749	target_749	task_TrackInfo_749	next_749	CanAcceptMenu_749	UncompleteMenu_749	CompleteMenu_749					0	0	0						
750		铁匠		s960101	3	JobMoHZ002	JobMoHZ002		4	4								22269				43014;43051;43052					title_750	context_750	accept_750_1;menu_750_1	complete_750;submit_750	uncom_750	target_750	task_TrackInfo_750	next_750	CanAcceptMenu_750	UncompleteMenu_750	CompleteMenu_750					0	0	0						
751		厨师		s960101	3	JobMoHZ011	JobMoHZ011		4	4								22270				43017;43019;43034;43053;43054					title_751	context_751	accept_751_1;menu_751_1	complete_751;submit_751	uncom_751	target_751	task_TrackInfo_751	next_751	CanAcceptMenu_751	UncompleteMenu_751	CompleteMenu_751					0	0	0						
752		渔夫		s960101	3	JobMoHZ003	JobMoHZ003		4	4								22271									title_752	context_752	accept_752_1;menu_752_1	complete_752;submit_752	uncom_752	target_752	task_TrackInfo_752	next_752	CanAcceptMenu_752	UncompleteMenu_752	CompleteMenu_752					0	0	0						
753		樵夫		s960101	3	JobMoHZ004	JobMoHZ004		4	4								22272									title_753	context_753	accept_753_1;menu_753_1	complete_753;submit_753	uncom_753	target_753	task_TrackInfo_753	next_753	CanAcceptMenu_753	UncompleteMenu_753	CompleteMenu_753					0	0	0						
754		农夫		s960101	3													22273				43020;43021					title_754	context_754	accept_754_1;menu_754_1	complete_754;submit_754	uncom_754	target_754	task_TrackInfo_754	next_754	CanAcceptMenu_754	UncompleteMenu_754	CompleteMenu_754					0	0	0						
755		猎户		s960101	3	JobMoHZ006	JobMoHZ006		4	4								22274									title_755	context_755	accept_755_1;menu_755_1	complete_755;submit_755	uncom_755	target_755	task_TrackInfo_755	next_755	CanAcceptMenu_755	UncompleteMenu_755	CompleteMenu_755					0	0	0						
756		书生		s960101	3	JobJinL014	JobJinL014		15	15								22275				43025;43026;43055					title_756	context_756	accept_756_1;menu_756_1	complete_756;submit_756	uncom_756	target_756	task_TrackInfo_756	next_756	CanAcceptMenu_756	UncompleteMenu_756	CompleteMenu_756					0	0	0						
757		画师		s960101	3	JobJinL015	JobJinL015		15	15								22276				43027;43028;43029					title_757	context_757	accept_757_1;menu_757_1	complete_757;submit_757	uncom_757	target_757	task_TrackInfo_757	next_757	CanAcceptMenu_757	UncompleteMenu_757	CompleteMenu_757					0	0	0						
758		棋士		s960101	3	JobJinL013	JobJinL013		15	15								22277				43031					title_758	context_758	accept_758_1;menu_758_1	complete_758;submit_758	uncom_758	target_758	task_TrackInfo_758	next_758	CanAcceptMenu_758	UncompleteMenu_758	CompleteMenu_758					0	0	0						
759		琴师		s960101	3	JobJinL012	JobJinL012		15	15								22278				43057					title_759	context_759	accept_759_1;menu_759_1	complete_759;submit_759	uncom_759	target_759	task_TrackInfo_759	next_759	CanAcceptMenu_759	UncompleteMenu_759	CompleteMenu_759					0	0	0						
760		乞丐		s960101	3	JobMoHZ017	JobMoHZ017		4	4								22279				43056					title_760	context_760	accept_760_1;menu_760_1	complete_760;submit_760	uncom_760	target_760	task_TrackInfo_760	next_760	CanAcceptMenu_760	UncompleteMenu_760	CompleteMenu_760					0	0	0						
761		卦师		s960101	3	JobMoHZ016	JobMoHZ016		4	4								22280									title_761	context_761	accept_761_1;menu_761_1	complete_761;submit_761	uncom_761	target_761	task_TrackInfo_761	next_761	CanAcceptMenu_761	UncompleteMenu_761	CompleteMenu_761					0	0	0						
762		药师		s960101	3	JobLuoY009	JobLuoY009		16	16				763				22281									title_762	context_762	accept_762_1;menu_762_1	complete_762;submit_762	uncom_762	target_762	task_TrackInfo_762	next_762	CanAcceptMenu_762	UncompleteMenu_762	CompleteMenu_762					0	0	0						
763		药师		s960101	3	JobLuoY009	JobLuoY009		16	16			762					3980				43000;43036;43045					title_763	context_763	accept_763_1;menu_763_1	complete_763;submit_763	uncom_763	target_763	task_TrackInfo_763	next_763	CanAcceptMenu_763	UncompleteMenu_763	CompleteMenu_763					0	0	0						
764		毒师		s960101	3	JobLuoY010	JobLuoY010		16	16				765				22283									title_764	context_764	accept_764_1;menu_764_1	complete_764;submit_764	uncom_764	target_764	task_TrackInfo_764	next_764	CanAcceptMenu_764	UncompleteMenu_764	CompleteMenu_764					0	0	0						
765		毒师		s960101	3	JobLuoY010	JobLuoY010		16	16			764					3981				43004;43037;43046					title_765	context_765	accept_765_1;menu_765_1	complete_765;submit_765	uncom_765	target_765	task_TrackInfo_765	next_765	CanAcceptMenu_765	UncompleteMenu_765	CompleteMenu_765					0	0	0						
766		矿工		s960101	3	JobLuoY001	JobLuoY001		16	16				767				22285									title_766	context_766	accept_766_1;menu_766_1	complete_766;submit_766	uncom_766	target_766	task_TrackInfo_766	next_766	CanAcceptMenu_766	UncompleteMenu_766	CompleteMenu_766					0	0	0						
767		矿工		s960101	3	JobLuoY001	JobLuoY001		16	16			766					3972				43007;43038					title_767	context_767	accept_767_1;menu_767_1	complete_767;submit_767	uncom_767	target_767	task_TrackInfo_767	next_767	CanAcceptMenu_767	UncompleteMenu_767	CompleteMenu_767					0	0	0						
768		裁缝		s960101	3	JobLuoY007	JobLuoY007		16	16								22287				43010;43047;43048					title_768	context_768	accept_768_1;menu_768_1	complete_768;submit_768	uncom_768	target_768	task_TrackInfo_768	next_768	CanAcceptMenu_768	UncompleteMenu_768	CompleteMenu_768					0	0	0						
769		金匠		s960101	3	JobLuoY008	JobLuoY008		16	16								22288				43011;43049;43050					title_769	context_769	accept_769_1;menu_769_1	complete_769;submit_769	uncom_769	target_769	task_TrackInfo_769	next_769	CanAcceptMenu_769	UncompleteMenu_769	CompleteMenu_769					0	0	0						
770		铁匠		s960101	3	JobLuoY002	JobLuoY002		16	16								22289				43014;43051;43052					title_770	context_770	accept_770_1;menu_770_1	complete_770;submit_770	uncom_770	target_770	task_TrackInfo_770	next_770	CanAcceptMenu_770	UncompleteMenu_770	CompleteMenu_770					0	0	0						
771		厨师		s960101	3	JobLuoY011	JobLuoY011		16	16								22290				43017;43019;43034;43053;43054					title_771	context_771	accept_771_1;menu_771_1	complete_771;submit_771	uncom_771	target_771	task_TrackInfo_771	next_771	CanAcceptMenu_771	UncompleteMenu_771	CompleteMenu_771					0	0	0						
772		渔夫		s960101	3	JobLuoY003	JobLuoY003		16	16								22291									title_772	context_772	accept_772_1;menu_772_1	complete_772;submit_772	uncom_772	target_772	task_TrackInfo_772	next_772	CanAcceptMenu_772	UncompleteMenu_772	CompleteMenu_772					0	0	0						
773		樵夫		s960101	3	JobLuoY004	JobLuoY004		16	16								22292									title_773	context_773	accept_773_1;menu_773_1	complete_773;submit_773	uncom_773	target_773	task_TrackInfo_773	next_773	CanAcceptMenu_773	UncompleteMenu_773	CompleteMenu_773					0	0	0						
774		农夫		s960101	3													22293				43020;43021					title_774	context_774	accept_774_1;menu_774_1	complete_774;submit_774	uncom_774	target_774	task_TrackInfo_774	next_774	CanAcceptMenu_774	UncompleteMenu_774	CompleteMenu_774					0	0	0						
775		猎户		s960101	3	JobLuoY006	JobLuoY006		16	16								22294									title_775	context_775	accept_775_1;menu_775_1	complete_775;submit_775	uncom_775	target_775	task_TrackInfo_775	next_775	CanAcceptMenu_775	UncompleteMenu_775	CompleteMenu_775					0	0	0						
776		书生		s960101	3	JobLuoY014	JobLuoY014		16	16								22295				43025;43026;43055					title_776	context_776	accept_776_1;menu_776_1	complete_776;submit_776	uncom_776	target_776	task_TrackInfo_776	next_776	CanAcceptMenu_776	UncompleteMenu_776	CompleteMenu_776					0	0	0						
777		画师		s960101	3	JobLuoY015	JobLuoY015		16	16								22296				43027;43028;43029					title_777	context_777	accept_777_1;menu_777_1	complete_777;submit_777	uncom_777	target_777	task_TrackInfo_777	next_777	CanAcceptMenu_777	UncompleteMenu_777	CompleteMenu_777					0	0	0						
778		棋士		s960101	3	JobLuoY013	JobLuoY013		16	16								22297				43031					title_778	context_778	accept_778_1;menu_778_1	complete_778;submit_778	uncom_778	target_778	task_TrackInfo_778	next_778	CanAcceptMenu_778	UncompleteMenu_778	CompleteMenu_778					0	0	0						
779		琴师		s960101	3	JobLuoY012	JobLuoY012		16	16								22298				43057					title_779	context_779	accept_779_1;menu_779_1	complete_779;submit_779	uncom_779	target_779	task_TrackInfo_779	next_779	CanAcceptMenu_779	UncompleteMenu_779	CompleteMenu_779					0	0	0						
780		乞丐		s960101	3	JobLuoY017	JobLuoY017		16	16								22299				43056					title_780	context_780	accept_780_1;menu_780_1	complete_780;submit_780	uncom_780	target_780	task_TrackInfo_780	next_780	CanAcceptMenu_780	UncompleteMenu_780	CompleteMenu_780					0	0	0						
781		卦师		s960101	3	JobLuoY016	JobLuoY016		16	16								22300									title_781	context_781	accept_781_1;menu_781_1	complete_781;submit_781	uncom_781	target_781	task_TrackInfo_781	next_781	CanAcceptMenu_781	UncompleteMenu_781	CompleteMenu_781					0	0	0						
782		药师		s960101	3	JobChengD009	JobChengD009		17	17				783				22301									title_782	context_782	accept_782_1;menu_782_1	complete_782;submit_782	uncom_782	target_782	task_TrackInfo_782	next_782	CanAcceptMenu_782	UncompleteMenu_782	CompleteMenu_782					0	0	0						
783		药师		s960101	3	JobChengD009	JobChengD009		17	17			782					3980				43000;43036;43045					title_783	context_783	accept_783_1;menu_783_1	complete_783;submit_783	uncom_783	target_783	task_TrackInfo_783	next_783	CanAcceptMenu_783	UncompleteMenu_783	CompleteMenu_783					0	0	0						
784		毒师		s960101	3	JobChengD010	JobChengD010		17	17				785				22303									title_784	context_784	accept_784_1;menu_784_1	complete_784;submit_784	uncom_784	target_784	task_TrackInfo_784	next_784	CanAcceptMenu_784	UncompleteMenu_784	CompleteMenu_784					0	0	0						
785		毒师		s960101	3	JobChengD010	JobChengD010		17	17			784					3981				43004;43037;43046					title_785	context_785	accept_785_1;menu_785_1	complete_785;submit_785	uncom_785	target_785	task_TrackInfo_785	next_785	CanAcceptMenu_785	UncompleteMenu_785	CompleteMenu_785					0	0	0						
786		矿工		s960101	3	JobChengD001	JobChengD001		17	17				787				22305									title_786	context_786	accept_786_1;menu_786_1	complete_786;submit_786	uncom_786	target_786	task_TrackInfo_786	next_786	CanAcceptMenu_786	UncompleteMenu_786	CompleteMenu_786					0	0	0						
787		矿工		s960101	3	JobChengD001	JobChengD001		17	17			786					3972				43007;43038					title_787	context_787	accept_787_1;menu_787_1	complete_787;submit_787	uncom_787	target_787	task_TrackInfo_787	next_787	CanAcceptMenu_787	UncompleteMenu_787	CompleteMenu_787					0	0	0						
788		裁缝		s960101	3	JobChengD007	JobChengD007		17	17								22307				43010;43047;43048					title_788	context_788	accept_788_1;menu_788_1	complete_788;submit_788	uncom_788	target_788	task_TrackInfo_788	next_788	CanAcceptMenu_788	UncompleteMenu_788	CompleteMenu_788					0	0	0						
789		金匠		s960101	3	JobChengD008	JobChengD008		17	17								22308				43011;43049;43050					title_789	context_789	accept_789_1;menu_789_1	complete_789;submit_789	uncom_789	target_789	task_TrackInfo_789	next_789	CanAcceptMenu_789	UncompleteMenu_789	CompleteMenu_789					0	0	0						
790		铁匠		s960101	3	JobChengD002	JobChengD002		17	17								22309				43014;43051;43052					title_790	context_790	accept_790_1;menu_790_1	complete_790;submit_790	uncom_790	target_790	task_TrackInfo_790	next_790	CanAcceptMenu_790	UncompleteMenu_790	CompleteMenu_790					0	0	0						
791		厨师		s960101	3	JobChengD011	JobChengD011		17	17								22310				43017;43019;43034;43053;43054					title_791	context_791	accept_791_1;menu_791_1	complete_791;submit_791	uncom_791	target_791	task_TrackInfo_791	next_791	CanAcceptMenu_791	UncompleteMenu_791	CompleteMenu_791					0	0	0						
792		渔夫		s960101	3	JobChengD003	JobChengD003		17	17								22311									title_792	context_792	accept_792_1;menu_792_1	complete_792;submit_792	uncom_792	target_792	task_TrackInfo_792	next_792	CanAcceptMenu_792	UncompleteMenu_792	CompleteMenu_792					0	0	0						
793		樵夫		s960101	3	JobChengD004	JobChengD004		17	17								22312									title_793	context_793	accept_793_1;menu_793_1	complete_793;submit_793	uncom_793	target_793	task_TrackInfo_793	next_793	CanAcceptMenu_793	UncompleteMenu_793	CompleteMenu_793					0	0	0						
794		农夫		s960101	3													22313				43020;43021					title_794	context_794	accept_794_1;menu_794_1	complete_794;submit_794	uncom_794	target_794	task_TrackInfo_794	next_794	CanAcceptMenu_794	UncompleteMenu_794	CompleteMenu_794					0	0	0						
795		猎户		s960101	3	JobChengD006	JobChengD006		17	17								22314									title_795	context_795	accept_795_1;menu_795_1	complete_795;submit_795	uncom_795	target_795	task_TrackInfo_795	next_795	CanAcceptMenu_795	UncompleteMenu_795	CompleteMenu_795					0	0	0						
796		书生		s960101	3	JobChengD014	JobChengD014		17	17								22315				43025;43026;43055					title_796	context_796	accept_796_1;menu_796_1	complete_796;submit_796	uncom_796	target_796	task_TrackInfo_796	next_796	CanAcceptMenu_796	UncompleteMenu_796	CompleteMenu_796					0	0	0						
797		画师		s960101	3	JobChengD015	JobChengD015		17	17								22316				43027;43028;43029					title_797	context_797	accept_797_1;menu_797_1	complete_797;submit_797	uncom_797	target_797	task_TrackInfo_797	next_797	CanAcceptMenu_797	UncompleteMenu_797	CompleteMenu_797					0	0	0						
798		棋士		s960101	3	JobChengD013	JobChengD013		17	17								22317				43031					title_798	context_798	accept_798_1;menu_798_1	complete_798;submit_798	uncom_798	target_798	task_TrackInfo_798	next_798	CanAcceptMenu_798	UncompleteMenu_798	CompleteMenu_798					0	0	0						
799		琴师		s960101	3	JobChengD012	JobChengD012		17	17								22318				43057					title_799	context_799	accept_799_1;menu_799_1	complete_799;submit_799	uncom_799	target_799	task_TrackInfo_799	next_799	CanAcceptMenu_799	UncompleteMenu_799	CompleteMenu_799					0	0	0						
800		乞丐		s960101	3	JobChengD017	JobChengD017		17	17								22319				43056					title_800	context_800	accept_800_1;menu_800_1	complete_800;submit_800	uncom_800	target_800	task_TrackInfo_800	next_800	CanAcceptMenu_800	UncompleteMenu_800	CompleteMenu_800					0	0	0						
801		卦师		s960101	3	JobChengD016	JobChengD016		17	17								22320									title_801	context_801	accept_801_1;menu_801_1	complete_801;submit_801	uncom_801	target_801	task_TrackInfo_801	next_801	CanAcceptMenu_801	UncompleteMenu_801	CompleteMenu_801					0	0	0						
802				s960101	3	JobQianDZ005	JobQianDZ005		1	1				803				25070				43020					title_802	context_802	accept_802_1;menu_802_1	complete_802;submit_802		target_802		next_802	CanAcceptMenu_802		CompleteMenu_802					0	0	0						
803				s960101	3	JobQianDZ005	JobQianDZ005		1	1			802	804				25070									title_803	context_803	accept_803_1;menu_803_1	complete_803;submit_803		target_803		next_803	CanAcceptMenu_803		CompleteMenu_803					0	0	0						
804				s960101	3	JobQianDZ005	JobQianDZ005		1	1			803					25070									title_804	context_804	accept_804_1;menu_804_1	complete_804;submit_804		target_804		next_804	CanAcceptMenu_804		CompleteMenu_804					0	0	0						
805				s960101	3	JobERG005	JobERG005		2	2				806				25071				43020					title_805	context_805	accept_805_1;menu_805_1	complete_805;submit_805		target_805		next_805	CanAcceptMenu_805		CompleteMenu_805					0	0	0						
806				s960101	3	JobERG005	JobERG005		2	2			805	807				25071									title_806	context_806	accept_806_1;menu_806_1	complete_806;submit_806		target_806		next_806	CanAcceptMenu_806		CompleteMenu_806					0	0	0						
807				s960101	3	JobERG005	JobERG005		2	2			806					25071									title_807	context_807	accept_807_1;menu_807_1	complete_807;submit_807		target_807		next_807	CanAcceptMenu_807		CompleteMenu_807					0	0	0						
808				s960101	3	JobYanYZ005	JobYanYZ005		3	3				809				25072				43020					title_808	context_808	accept_808_1;menu_808_1	complete_808;submit_808		target_808		next_808	CanAcceptMenu_808		CompleteMenu_808					0	0	0						
809				s960101	3	JobYanYZ005	JobYanYZ005		3	3			808	810				25072									title_809	context_809	accept_809_1;menu_809_1	complete_809;submit_809		target_809		next_809	CanAcceptMenu_809		CompleteMenu_809					0	0	0						
810				s960101	3	JobYanYZ005	JobYanYZ005		3	3			809					25072									title_810	context_810	accept_810_1;menu_810_1	complete_810;submit_810		target_810		next_810	CanAcceptMenu_810		CompleteMenu_810					0	0	0						
811				s960101	3	JobMoHZ005	JobMoHZ005		4	4				812				25073				43020					title_811	context_811	accept_811_1;menu_811_1	complete_811;submit_811		target_811		next_811	CanAcceptMenu_811		CompleteMenu_811					0	0	0						
812				s960101	3	JobMoHZ005	JobMoHZ005		4	4			811	813				25073									title_812	context_812	accept_812_1;menu_812_1	complete_812;submit_812		target_812		next_812	CanAcceptMenu_812		CompleteMenu_812					0	0	0						
813				s960101	3	JobMoHZ005	JobMoHZ005		4	4			812					25073									title_813	context_813	accept_813_1;menu_813_1	complete_813;submit_813		target_813		next_813	CanAcceptMenu_813		CompleteMenu_813					0	0	0						
