STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING
482				s990101	5	WorldNpc00212	WorldNpc00212		12	12								23946							SubmitNpcEx_482		title_482	context_482	accept_482_1;menu_482_1	complete_482;submit_482		target_482		next_482	CanAcceptMenu_482		CompleteMenu_482					1	0	1	1	1					
483				s990101	5	WorldNpc04401	WorldNpc04401		11	11								23947							SubmitNpcEx_483		title_483	context_483	accept_483_1;menu_483_1	complete_483;submit_483		target_483		next_483	CanAcceptMenu_483		CompleteMenu_483					1	0	1	1	1					
484				s990101	5	WorldNpc02604	WorldNpc02604		10	10								23948							SubmitNpcEx_484		title_484	context_484	accept_484_1;menu_484_1	complete_484;submit_484		target_484		next_484	CanAcceptMenu_484		CompleteMenu_484					1	0	1	1	1					
485				s990101	5	WorldNpc03305	WorldNpc03305		7	7								23950							SubmitNpcEx_485		title_485	context_485	accept_485_1;menu_485_1	complete_485;submit_485		target_485		next_485	CanAcceptMenu_485		CompleteMenu_485					1	0	1	1	1					
486				s990101	5	WorldNpc03816	WorldNpc03816		8	8								23953							SubmitNpcEx_486		title_486	context_486	accept_486_1;menu_486_1	complete_486;submit_486		target_486		next_486	CanAcceptMenu_486		CompleteMenu_486					1	0	1	1	1					
487				s990101	5	WorldNpc02201	WorldNpc02201		9	9								23952							SubmitNpcEx_487		title_487	context_487	accept_487_1;menu_487_1	complete_487;submit_487		target_487		next_487	CanAcceptMenu_487		CompleteMenu_487					1	0	1	1	1					
488				s990101	5	worldnpc04101	worldnpc04101		5	5								23951							SubmitNpcEx_488		title_488	context_488	accept_488_1;menu_488_1	complete_488;submit_488		target_488		next_488	CanAcceptMenu_488		CompleteMenu_488					1	0	1	1	1					
489				s990101	9		WorldNpc03003		6	6								24606									title_489	context_489		complete_489;submit_489		target_489					CompleteMenu_489					1	0	1	1	1					
490				s990101	9		WorldNpc03003		6	6								24607							SubmitNpcEx_490		title_490	context_490		complete_490;submit_490		target_490					CompleteMenu_490					1	0	1	1	1					
491				s990101	9		WorldNpc03003		6	6								24608							SubmitNpcEx_491		title_491	context_491		complete_491;submit_491		target_491					CompleteMenu_491					1	0	1	1	1					
492				s990101	9		WorldNpc03003		6	6								24609							SubmitNpcEx_492		title_492	context_492		complete_492;submit_492		target_492					CompleteMenu_492					1	0	1	1	1					
493				s990101	9		WorldNpc00212		12	12								24594									title_493	context_493		complete_493;submit_493		target_493					CompleteMenu_493					1	0	1	1	1					
494				s990101	9		WorldNpc00212		12	12								24595							SubmitNpcEx_494		title_494	context_494		complete_494;submit_494		target_494					CompleteMenu_494					1	0	1	1	1					
495				s990101	9		WorldNpc00212		12	12								24596							SubmitNpcEx_495		title_495	context_495		complete_495;submit_495		target_495					CompleteMenu_495					1	0	1	1	1					
496				s990101	9		WorldNpc00212		12	12								24597							SubmitNpcEx_496		title_496	context_496		complete_496;submit_496		target_496					CompleteMenu_496					1	0	1	1	1					
497				s990101	9		WorldNpc04401		11	11								24598									title_497	context_497		complete_497;submit_497		target_497					CompleteMenu_497					1	0	1	1	1					
498				s990101	9		WorldNpc04401		11	11								24599							SubmitNpcEx_498		title_498	context_498		complete_498;submit_498		target_498					CompleteMenu_498					1	0	1	1	1					
499				s990101	9		WorldNpc04401		11	11								24600							SubmitNpcEx_499		title_499	context_499		complete_499;submit_499		target_499					CompleteMenu_499					1	0	1	1	1					
500				s990101	9		WorldNpc04401		11	11								24601							SubmitNpcEx_500		title_500	context_500		complete_500;submit_500		target_500					CompleteMenu_500					1	0	1	1	1					
298				s990101	9	operation_manage	operation_manage											26199							SubmitNpcEx_298		title_298	context_298	accept_298_1;menu_298_1	complete_298;submit_298		target_298		next_298	CanAcceptMenu_298		CompleteMenu_298					0	0	0							
299				s990101	9	operation_manage	operation_manage											26202							SubmitNpcEx_299		title_299	context_299	accept_299_1;menu_299_1	complete_299;submit_299		target_299		next_299	CanAcceptMenu_299		CompleteMenu_299					0	0	0							
79				s990101	9	operation_manage	operation_manage											26509							SubmitNpcEx_79		title_79	context_79	accept_79_1;menu_79_1	complete_79;submit_79		target_79		next_79	CanAcceptMenu_79		CompleteMenu_79					0	0	0							
80				s990101	9	operation_manage	operation_manage											26538							SubmitNpcEx_80		title_80	context_80	accept_80_1;menu_80_1	complete_80;submit_80		target_80		next_80	CanAcceptMenu_80		CompleteMenu_80					0	0	0							
398				s990101	5	NpcCloneshop_xm	NpcCloneshop_xm		14	14								26627							SubmitNpcEx_398		title_398	context_398	accept_398_1;menu_398_1	complete_398;submit_398		target_398		next_398			CompleteMenu_398					1	0	1	1	1					
399				s990101	5	hd_dw_001	hd_dw_001											26632							SubmitNpcEx_399		title_399	context_399	accept_399_1;menu_399_1	complete_399;submit_399		target_399		next_399	CanAcceptMenu_399		CompleteMenu_399					0	0	0	0	0					
300				s990101	11	Worldwarlxc057			401	401		1						18274;18997;19699									title_300	context_300	accept_300_1;menu_300_1			target_300		next_300	CanAcceptMenu_300							0	0	2	0	20					
301				s990101	11	Worldwarlxc058			401	401		1						18274;18997;19699									title_301	context_301	accept_301_1;menu_301_1			target_301			CanAcceptMenu_301							0	0	2	0	20					
302				s990101	11	Worldwarlxc059			401	401		1						18274;18997;19699									title_302	context_302	accept_302_1;menu_302_1	complete_302;submit_302		target_302			CanAcceptMenu_302							0	0	2	0	20					
303				s990101	11	Worldwarlxc060			401	401		1						18274;18997;19699									title_303	context_303	accept_303_1;menu_303_1			target_303			CanAcceptMenu_303							0	0	2	0	20					
304				s990101	11	Worldwarlxc061			401	401		1						18274;18997;19699									title_304	context_304	accept_304_1;menu_304_1			target_304			CanAcceptMenu_304							0	0	2	0	20					
305				s990101	11	Worldwarlxc062			401	401		1						18274;18997;19699									title_305	context_305	accept_305_1;menu_305_1			target_305			CanAcceptMenu_305							0	0	2	0	20					
306				s990101	11	Worldwarlxc063			401	401		1						18275;18997;19699									title_306	context_306	accept_306_1;menu_306_1			target_306			CanAcceptMenu_306							0	0	2	0	20					
307				s990101	11	Worldwarlxc064			401	401		1						18275;18997;19699									title_307	context_307	accept_307_1;menu_307_1			target_307			CanAcceptMenu_307							0	0	2	0	20					
308				s990101	11	Worldwarlxc065			401	401		1						18275;18997;19699									title_308	context_308	accept_308_1;menu_308_1			target_308			CanAcceptMenu_308							0	0	2	0	20					
309				s990101	11	Worldwarlxc066			401	401		1						18275;18997;19699									title_309	context_309	accept_309_1;menu_309_1			target_309			CanAcceptMenu_309							0	0	2	0	20					
310				s990101	11	Worldwarlxc067			401	401		1						18275;18997;19699									title_310	context_310	accept_310_1;menu_310_1			target_310			CanAcceptMenu_310							0	0	2	0	20					
311				s990101	11	Worldwarlxc068			401	401		1						18275;18997;19699									title_311	context_311	accept_311_1;menu_311_1			target_311			CanAcceptMenu_311							0	0	2	0	20					
312				s990101	11	Worldwarlxc069			401	401		1						18810;18997;19699									title_312	context_312	accept_312_1;menu_312_1			target_312			CanAcceptMenu_312							0	0	2	0	20					
313				s990101	11	Worldwarlxc070			401	401		1						18810;18997;19699									title_313	context_313	accept_313_1;menu_313_1			target_313			CanAcceptMenu_313							0	0	2	0	20					
314				s990101	11	Worldwarlxc071			401	401		1						18810;18997;19699									title_314	context_314	accept_314_1;menu_314_1			target_314			CanAcceptMenu_314							0	0	2	0	20					
315				s990101	11	Worldwarlxc072			401	401		1						18810;18997;19699									title_315	context_315	accept_315_1;menu_315_1			target_315			CanAcceptMenu_315							0	0	2	0	20					
316				s990101	11	Worldwarlxc073			401	401		1						18810;18997;19699									title_316	context_316	accept_316_1;menu_316_1			target_316			CanAcceptMenu_316							0	0	2	0	20					
317				s990101	11	Worldwarlxc074			401	401		1						18810;18997;19699									title_317	context_317	accept_317_1;menu_317_1			target_317			CanAcceptMenu_317							0	0	2	0	20					
318				s990101	11	Worldwarlxc075			401	401		1						18811;18997;19699									title_318	context_318	accept_318_1;menu_318_1			target_318			CanAcceptMenu_318							0	0	2	0	20					
319				s990101	11	Worldwarlxc076			401	401		1						18811;18997;19699									title_319	context_319	accept_319_1;menu_319_1			target_319			CanAcceptMenu_319							0	0	2	0	20					
320				s990101	11	Worldwarlxc077			401	401		1						18811;18997;19699									title_320	context_320	accept_320_1;menu_320_1			target_320			CanAcceptMenu_320							0	0	2	0	20					
321				s990101	11	Worldwarlxc078			401	401		1						18811;18997;19699									title_321	context_321	accept_321_1;menu_321_1			target_321			CanAcceptMenu_321							0	0	2	0	20					
322				s990101	11	Worldwarlxc079			401	401		1						18811;18997;19699									title_322	context_322	accept_322_1;menu_322_1			target_322			CanAcceptMenu_322							0	0	2	0	20					
323				s990101	11	Worldwarlxc080			401	401		1						18811;18997;19699									title_323	context_323	accept_323_1;menu_323_1			target_323			CanAcceptMenu_323							0	0	2	0	20					
324				s990101	11	Worldwarlxc002			401	401		1						18275;18997;19699									title_324	context_324	accept_324_1;menu_324_1			target_324			CanAcceptMenu_324							0	0	2	0	20					
325				s990101	11	Worldwarlxc007			401	401		1						18275;18997;19699									title_325	context_325	accept_325_1;menu_325_1			target_325			CanAcceptMenu_325							0	0	2	0	20					
326				s990101	11	Worldwarlxc008			401	401		1						18275;18997;19699									title_326	context_326	accept_326_1;menu_326_1			target_326			CanAcceptMenu_326							0	0	2	0	20					
327				s990101	11	Worldwarlxc014			401	401		1						18274;18997;19699									title_327	context_327	accept_327_1;menu_327_1			target_327			CanAcceptMenu_327							0	0	2	0	20					
328				s990101	11	Worldwarlxc015			401	401		1						18274;18997;19699									title_328	context_328	accept_328_1;menu_328_1			target_328			CanAcceptMenu_328							0	0	2	0	20					
329				s990101	11	Worldwarlxc016			401	401		1						18274;18997;19699									title_329	context_329	accept_329_1;menu_329_1			target_329			CanAcceptMenu_329							0	0	2	0	20					
330				s990101	11	Worldwarlxc022			401	401		1						18811;18997;19699									title_330	context_330	accept_330_1;menu_330_1			target_330			CanAcceptMenu_330							0	0	2	0	20					
331				s990101	11	Worldwarlxc023			401	401		1						18811;18997;19699									title_331	context_331	accept_331_1;menu_331_1			target_331			CanAcceptMenu_331							0	0	2	0	20					
332				s990101	11	Worldwarlxc024			401	401		1						18811;18997;19699									title_332	context_332	accept_332_1;menu_332_1			target_332			CanAcceptMenu_332							0	0	2	0	20					
333				s990101	11	Worldwarlxc030			401	401		1						18810;18997;19699									title_333	context_333	accept_333_1;menu_333_1			target_333			CanAcceptMenu_333							0	0	2	0	20					
334				s990101	11	Worldwarlxc031			401	401		1						18810;18997;19699									title_334	context_334	accept_334_1;menu_334_1			target_334			CanAcceptMenu_334							0	0	2	0	20					
335				s990101	11	Worldwarlxc032			401	401		1						18810;18997;19699									title_335	context_335	accept_335_1;menu_335_1			target_335			CanAcceptMenu_335							0	0	2	0	20					
336				s990101	11	Worldwarlxc002			401	401		1						18275;18997;19699									title_336	context_336	accept_336_1;menu_336_1			target_336			CanAcceptMenu_336							0	0	2	0	20					
337				s990101	11	Worldwarlxc008			401	401		1						18275;18997;19699									title_337	context_337	accept_337_1;menu_337_1			target_337			CanAcceptMenu_337							0	0	2	0	20					
338				s990101	11	Worldwarlxc015			401	401		1						18274;18997;19699									title_338	context_338	accept_338_1;menu_338_1			target_338			CanAcceptMenu_338							0	0	2	0	20					
339				s990101	11	Worldwarlxc016			401	401		1						18274;18997;19699									title_339	context_339	accept_339_1;menu_339_1			target_339			CanAcceptMenu_339							0	0	2	0	20					
340				s990101	11	Worldwarlxc023			401	401		1						18811;18997;19699									title_340	context_340	accept_340_1;menu_340_1			target_340			CanAcceptMenu_340							0	0	2	0	20					
341				s990101	11	Worldwarlxc031			401	401		1						18810;18997;19699									title_341	context_341	accept_341_1;menu_341_1			target_341			CanAcceptMenu_341							0	0	2	0	20					
342				s990101	11	Worldwarlxc032			401	401		1						18810;18997;19699									title_342	context_342	accept_342_1;menu_342_1			target_342			CanAcceptMenu_342							0	0	2	0	20					
81				s990101	5	hd_npc_zdyl_001	hd_npc_zdyl_001		14	14								101910							SubmitNpcEx_81		title_81	context_81	accept_81_1;menu_81_1	complete_81;submit_81		target_81		next_81			CompleteMenu_81					1	0	1	1	1					
400				s990101	5	hd_dw_001	hd_dw_001											26667							SubmitNpcEx_400		title_400	context_400	accept_400_1;menu_400_1	complete_400;submit_400		target_400		next_400	CanAcceptMenu_400		CompleteMenu_400					1	0	1	1	1					
82				s990101	5		FuncNpcTianti		14	14								108426									title_82	context_82	accept_82_1;menu_82_1	complete_82;submit_82		target_82		next_82	CanAcceptMenu_82		CompleteMenu_82					1	0	1	1	1					
83				s990101	5	sz462	sz462											108837;112216							SubmitNpcEx_83		title_83	context_83	accept_83_1;menu_83_1	complete_83;submit_83		target_83		next_83	CanAcceptMenu_83		CompleteMenu_83					1	0	1	1	1					
84				s990101	5	sz462	sz462											108837;112217							SubmitNpcEx_84		title_84	context_84	accept_84_1;menu_84_1	complete_84;submit_84		target_84		next_84	CanAcceptMenu_84		CompleteMenu_84					1	0	1	1	1					
85				s990101	5	sz462	sz462											108837;112218							SubmitNpcEx_85		title_85	context_85	accept_85_1;menu_85_1	complete_85;submit_85		target_85		next_85	CanAcceptMenu_85		CompleteMenu_85					1	0	1	1	1					
86				s990101	5	sz462	sz462											108837;112219							SubmitNpcEx_86		title_86	context_86	accept_86_1;menu_86_1	complete_86;submit_86		target_86		next_86	CanAcceptMenu_86		CompleteMenu_86					1	0	1	1	1					
90				s990101	5	npc_huiguihuodong_01	npc_huiguihuodong_01											109057;109058;109085							SubmitNpcEx_90		title_90	context_90	accept_90_1;menu_90_1	complete_90;submit_90		target_90		next_90	CanAcceptMenu_90		CompleteMenu_90					0	0	0							
91				s990101	5	hd_dw_001	hd_dw_001											109057;109086							SubmitNpcEx_91		title_91	context_91	accept_91_1;menu_91_1	complete_91;submit_91		target_91		next_91	CanAcceptMenu_91		CompleteMenu_91					0	0	0							
92				s990101	5	hd_dw_001	hd_dw_001											109057;109087							SubmitNpcEx_92		title_92	context_92	accept_92_1;menu_92_1	complete_92;submit_92		target_92		next_92	CanAcceptMenu_92		CompleteMenu_92					0	0	0							
93				s990101	5	hd_dw_001	hd_dw_001											109057;109088							SubmitNpcEx_93		title_93	context_93	accept_93_1;menu_93_1	complete_93;submit_93		target_93		next_93	CanAcceptMenu_93		CompleteMenu_93					0	0	0							
94				s990101	5	hd_dw_001	hd_dw_001											109057;109089							SubmitNpcEx_94		title_94	context_94	accept_94_1;menu_94_1	complete_94;submit_94		target_94		next_94	CanAcceptMenu_94		CompleteMenu_94					0	0	0							
95				s990101	5	hd_dw_001	hd_dw_001											109057;109090							SubmitNpcEx_95		title_95	context_95	accept_95_1;menu_95_1	complete_95;submit_95		target_95		next_95	CanAcceptMenu_95		CompleteMenu_95					0	0	0							
87				s990101	5	hd_dw_001	hd_dw_001																		SubmitNpcEx_87		title_87	context_87	accept_87_1;menu_87_1	complete_87;submit_87		target_87		next_87	CanAcceptMenu_87		CompleteMenu_87					1	0	1	1	1					
88				s990101	5	hd_dw_001	hd_dw_001																		SubmitNpcEx_88		title_88	context_88	accept_88_1;menu_88_1	complete_88;submit_88		target_88		next_88	CanAcceptMenu_88		CompleteMenu_88					1	0	1	1	1					
89				s990101	5	hd_dw_001	hd_dw_001																		SubmitNpcEx_89		title_89	context_89	accept_89_1;menu_89_1	complete_89;submit_89		target_89		next_89	CanAcceptMenu_89		CompleteMenu_89					1	0	1	1	1					
69				s990101	5							1															title_69	context_69				target_69		next_69								0	0	0							
96				s990101	9		npc_sworn001			14															SubmitNpcEx_96		title_96	context_96		complete_96;submit_96		target_96					CompleteMenu_96					0	0	0							
97				s990101	9		npc_sworn002			15															SubmitNpcEx_97		title_97	context_97		complete_97;submit_97		target_97					CompleteMenu_97					0	0	0							
99				s990101	14	JobYanYZ007	donghai_dh_01		3	604															SubmitNpcEx_99		title_99	context_99	accept_99_1;menu_99_1	complete_99;submit_99		target_99		next_99	CanAcceptMenu_99		CompleteMenu_99					1	0	0							
98				s990101	5	sz462	sz462											108837;115543							SubmitNpcEx_98		title_98	context_98	accept_98_1;menu_98_1	complete_98;submit_98		target_98		next_98	CanAcceptMenu_98		CompleteMenu_98					1	0	1	1	1					
402				s990101	5	world_korea_c09	world_korea_c09		769	769								26534;17051							SubmitNpcEx_402		title_402	context_402	accept_402_1;menu_402_1	complete_402;submit_402		target_402		next_402	CanAcceptMenu_402		CompleteMenu_402					1	0	0							
403				s990101	5	world_korea_c10	world_korea_c10		832	832								26534;17051							SubmitNpcEx_403		title_403	context_403	accept_403_1;menu_403_1	complete_403;submit_403		target_403		next_403	CanAcceptMenu_403		CompleteMenu_403					1	0	0							
