STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING
48201	扑朔迷离		s120502	4	WorldNpc03808	WorldNpc04004	8	8			48200	48204		3174			7032					title_48201	context_48201	context_48201;menu_48201	complete_48201;submit_48201	uncom_48201	target_48201	task_TrackInfo_48201	next_48201	CanAcceptMenu_48201	UncompleteMenu_48201	CompleteMenu_48201					0	1	0	0	0				repute_jianghu|60418383	
48204	扑朔迷离		s120502	4	WorldNpc04004	WorldNpc04008	8	8			48201	48205		3174								title_48204	context_48204	context_48204;menu_48204	complete_48204;submit_48204	uncom_48204	target_48204	task_TrackInfo_48204	next_48204	CanAcceptMenu_48204	UncompleteMenu_48204	CompleteMenu_48204					0	1	0	0	0				repute_jianghu|60418383	
48205	扑朔迷离		s120502	4	WorldNpc04008	WorldNpc04008	8	8			48204	48206		3174								title_48205	context_48205	context_48205;menu_48205	complete_48205;submit_48205	uncom_48205	target_48205	task_TrackInfo_48205	next_48205	CanAcceptMenu_48205	UncompleteMenu_48205	CompleteMenu_48205					0	1	0	0	0				repute_jianghu|60418383	
48206	扑朔迷离		s120502	4	WorldNpc04008	WorldNpc04008	8	8			48205	48207		3174			7035					title_48206	context_48206	context_48206;menu_48206	complete_48206;submit_48206	uncom_48206	target_48206	task_TrackInfo_48206	next_48206	CanAcceptMenu_48206	UncompleteMenu_48206	CompleteMenu_48206					0	1	0	0	0				repute_jianghu|60418383	
48207	始做孽缘		s120503	4	WorldNpc04008	WorldNpc04086	8	8			48206	48209		3174								title_48207	context_48207	context_48207;menu_48207	complete_48207;submit_48207	uncom_48207	target_48207	task_TrackInfo_48207	next_48207	CanAcceptMenu_48207	UncompleteMenu_48207	CompleteMenu_48207					0	1	0	0	0				repute_jianghu|60418383	
48209	始做孽缘		s120503	4	WorldNpc04086	WorldNpc03808	8	8			48207	48210		3174								title_48209	context_48209	context_48209;menu_48209	complete_48209;submit_48209	uncom_48209	target_48209	task_TrackInfo_48209	next_48209	CanAcceptMenu_48209	UncompleteMenu_48209	CompleteMenu_48209					0	1	0	0	0				repute_jianghu|60418383	
48210	始做孽缘		s120503	4	WorldNpc03808	WorldNpc04008	8	8			48209	48212		3174			7034					title_48210	context_48210	context_48210;menu_48210	complete_48210;submit_48210	uncom_48210	target_48210	task_TrackInfo_48210	next_48210	CanAcceptMenu_48210	UncompleteMenu_48210	CompleteMenu_48210					0	1	0	0	0				repute_jianghu|60418383	
48212	始做孽缘		s120503	4	WorldNpc04008	WorldNpc04009	8	8			48210	48214		3174								title_48212	context_48212	context_48212;menu_48212	complete_48212;submit_48212	uncom_48212	target_48212	task_TrackInfo_48212	next_48212	CanAcceptMenu_48212	UncompleteMenu_48212	CompleteMenu_48212					0	1	0	0	0				repute_jianghu|60418383	
48214	始做孽缘		s120503	4	WorldNpc04009	WorldNpc04027	8	8			48212	48215		3174			7033					title_48214	context_48214	context_48214;menu_48214	complete_48214;submit_48214	uncom_48214	target_48214	task_TrackInfo_48214	next_48214	CanAcceptMenu_48214	UncompleteMenu_48214	CompleteMenu_48214					0	1	0	0	0				repute_jianghu|60418383	
48215	始做孽缘		s120503	4	WorldNpc04027	WorldNpc04027	8	8			48214	48216		3174								title_48215	context_48215	context_48215;menu_48215	complete_48215;submit_48215	uncom_48215	target_48215	task_TrackInfo_48215	next_48215	CanAcceptMenu_48215	UncompleteMenu_48215	CompleteMenu_48215					0	1	0	0	0				repute_jianghu|60418383	
48216	始做孽缘		s120503	4	WorldNpc04027	WorldNpc04027	8	8			48215	48217		3174								title_48216	context_48216	context_48216;menu_48216	complete_48216;submit_48216	uncom_48216	target_48216	task_TrackInfo_48216	next_48216	CanAcceptMenu_48216	UncompleteMenu_48216	CompleteMenu_48216					0	1	0	0	0				repute_jianghu|60418383	
48217	始做孽缘		s120503	4	WorldNpc04027	WorldNpc04009	8	8			48216	48218		3174								title_48217	context_48217	context_48217;menu_48217	complete_48217;submit_48217	uncom_48217	target_48217	task_TrackInfo_48217	next_48217	CanAcceptMenu_48217	UncompleteMenu_48217	CompleteMenu_48217					0	1	0	0	0				repute_jianghu|60418383	
48218	始做孽缘		s120503	4	WorldNpc04009	WorldNpc04086	8	8			48217	48219		3174								title_48218	context_48218	context_48218;menu_48218	complete_48218;submit_48218	uncom_48218	target_48218	task_TrackInfo_48218	next_48218	CanAcceptMenu_48218	UncompleteMenu_48218	CompleteMenu_48218					0	1	0	0	0				repute_jianghu|60418383	
48219	孽生孽果		s120504	4	WorldNpc04086	WorldNpc03808	8	8			48218	48221		3174								title_48219	context_48219	context_48219;menu_48219	complete_48219;submit_48219	uncom_48219	target_48219	task_TrackInfo_48219	next_48219	CanAcceptMenu_48219	UncompleteMenu_48219	CompleteMenu_48219					0	1	0	0	0				repute_jianghu|60418383	
48221	孽生孽果		s120504	4	WorldNpc03808	WorldNpc04086	8	8			48219	48222		3174								title_48221	context_48221	context_48221;menu_48221	complete_48221;submit_48221	uncom_48221	target_48221	task_TrackInfo_48221	next_48221	CanAcceptMenu_48221	UncompleteMenu_48221	CompleteMenu_48221					0	1	0	0	0				repute_jianghu|60418383	
48222	孽生孽果		s120504	4	WorldNpc04086	WorldNpc04086	8	8			48221	48223		3174								title_48222	context_48222	context_48222;menu_48222	complete_48222;submit_48222	uncom_48222	target_48222	task_TrackInfo_48222	next_48222	CanAcceptMenu_48222	UncompleteMenu_48222	CompleteMenu_48222					0	1	0	0	0				repute_jianghu|60418383	
48223	孽生孽果		s120504	4	WorldNpc04086	WorldNpc04086	8	8			48222	48224		3174								title_48223	context_48223	context_48223;menu_48223	complete_48223;submit_48223	uncom_48223	target_48223	task_TrackInfo_48223	next_48223	CanAcceptMenu_48223	UncompleteMenu_48223	CompleteMenu_48223					0	1	0	0	0				repute_jianghu|60418383	
48224	孽生孽果		s120504	4	WorldNpc04086	WorldNpc04008	8	8			48223	48225		3174								title_48224	context_48224	context_48224;menu_48224	complete_48224;submit_48224	uncom_48224	target_48224	task_TrackInfo_48224	next_48224	CanAcceptMenu_48224	UncompleteMenu_48224	CompleteMenu_48224					0	1	0	0	0				repute_jianghu|60418383	
48225	孽生孽果		s120504	4	WorldNpc04008	WorldNpc03808	8	8			48224	48226		3174								title_48225	context_48225	context_48225;menu_48225	complete_48225;submit_48225	uncom_48225	target_48225	task_TrackInfo_48225	next_48225	CanAcceptMenu_48225	UncompleteMenu_48225	CompleteMenu_48225					0	1	0	0	0				repute_jianghu|60418383	
48226	孽生孽果		s120504	4	WorldNpc03808	WorldNpc04008	8	8			48225	48227		3174								title_48226	context_48226	context_48226;menu_48226	complete_48226;submit_48226	uncom_48226	target_48226	task_TrackInfo_48226	next_48226	CanAcceptMenu_48226	UncompleteMenu_48226	CompleteMenu_48226					0	1	0	0	0				repute_jianghu|60418383	
48227	孽生孽果		s120504	4	WorldNpc04008	WorldNpc04008	8	8			48226	48228		3174								title_48227	context_48227	context_48227;menu_48227	complete_48227;submit_48227	uncom_48227	target_48227	task_TrackInfo_48227	next_48227	CanAcceptMenu_48227	UncompleteMenu_48227	CompleteMenu_48227					0	1	0	0	0				repute_jianghu|60418383	
48228	孽生孽果		s120504	4	WorldNpc04008	WorldNpc03808	8	8			48227	48230		3174			7076					title_48228	context_48228	context_48228;menu_48228	complete_48228;submit_48228	uncom_48228	target_48228	task_TrackInfo_48228	next_48228	CanAcceptMenu_48228	UncompleteMenu_48228	CompleteMenu_48228					0	1	0	0	0				repute_jianghu|60418383	
48230	孽生孽果		s120504	4	WorldNpc03808	WorldNpc03808	8	8			48228	48231		3174								title_48230	context_48230	context_48230;menu_48230	complete_48230;submit_48230	uncom_48230	target_48230	task_TrackInfo_48230	next_48230	CanAcceptMenu_48230	UncompleteMenu_48230	CompleteMenu_48230					0	1	0	0	0				repute_jianghu|60418383	
48231	孽生孽果		s120504	4	WorldNpc03808	WorldNpc03823	8	8			48230	48232		3174								title_48231	context_48231	context_48231;menu_48231	complete_48231;submit_48231	uncom_48231	target_48231	task_TrackInfo_48231	next_48231	CanAcceptMenu_48231	UncompleteMenu_48231	CompleteMenu_48231					0	1	0	0	0				repute_jianghu|60418383	
48232	神秘手印		s120601	4	WorldNpc03823	WorldNpc03816	8	8			48231	48233		3174						SubmitNpcEx_48232		title_48232	context_48232	context_48232;menu_48232	complete_48232;submit_48232	uncom_48232	target_48232	task_TrackInfo_48232	next_48232	CanAcceptMenu_48232	UncompleteMenu_48232	CompleteMenu_48232					0	1	0	0	0				repute_jianghu|60418383	
48233	神秘手印		s120601	4	WorldNpc03816	WorldNpc03816	8	8			48232	48235		3174								title_48233	context_48233	context_48233;menu_48233	complete_48233;submit_48233	uncom_48233	target_48233	task_TrackInfo_48233	next_48233	CanAcceptMenu_48233	UncompleteMenu_48233	CompleteMenu_48233					0	1	0	0	0				repute_jianghu|60418383	
48235	神秘手印		s120601	4	WorldNpc03816	WorldNpc03931	8	8			48233	48237		3174			7039					title_48235	context_48235	context_48235;menu_48235	complete_48235;submit_48235	uncom_48235	target_48235	task_TrackInfo_48235	next_48235	CanAcceptMenu_48235	UncompleteMenu_48235	CompleteMenu_48235					0	1	0	0	0				repute_jianghu|60418383	
48237	神秘手印		s120601	4	WorldNpc03931	WorldNpc03834	8	8			48235	48238		3174								title_48237	context_48237	context_48237;menu_48237	complete_48237;submit_48237	uncom_48237	target_48237	task_TrackInfo_48237	next_48237	CanAcceptMenu_48237	UncompleteMenu_48237	CompleteMenu_48237					0	1	0	0	0				repute_jianghu|60418383	
48238	神秘手印		s120601	4	WorldNpc03834	WorldNpc03834	8	8			48237	48239		3174								title_48238	context_48238	context_48238;menu_48238	complete_48238;submit_48238	uncom_48238	target_48238	task_TrackInfo_48238	next_48238	CanAcceptMenu_48238	UncompleteMenu_48238	CompleteMenu_48238					0	1	0	0	0				repute_jianghu|60418383	
48239	神秘手印		s120601	4	WorldNpc03834	WorldNpc03834	8	8			48238	48240		3174								title_48239	context_48239	context_48239;menu_48239	complete_48239;submit_48239	uncom_48239	target_48239	task_TrackInfo_48239	next_48239	CanAcceptMenu_48239	UncompleteMenu_48239	CompleteMenu_48239					0	1	0	0	0				repute_jianghu|60418383	
48240	神秘手印		s120601	4	WorldNpc03834	WorldNpc03834	8	8			48239	48241		3174			7036					title_48240	context_48240	context_48240;menu_48240	complete_48240;submit_48240	uncom_48240	target_48240	task_TrackInfo_48240	next_48240	CanAcceptMenu_48240	UncompleteMenu_48240	CompleteMenu_48240					0	1	0	0	0				repute_jianghu|60418383	
48241	神秘手印		s120601	4	WorldNpc03834	WorldNpc03931	8	8			48240	48242		3174								title_48241	context_48241	context_48241;menu_48241	complete_48241;submit_48241	uncom_48241	target_48241	task_TrackInfo_48241	next_48241	CanAcceptMenu_48241	UncompleteMenu_48241	CompleteMenu_48241					0	1	0	0	0				repute_jianghu|60418383	
48242	神秘手印		s120601	4	WorldNpc03931	WorldNpc03839	8	8			48241	48243		3174								title_48242	context_48242	context_48242;menu_48242	complete_48242;submit_48242	uncom_48242	target_48242	task_TrackInfo_48242	next_48242	CanAcceptMenu_48242	UncompleteMenu_48242	CompleteMenu_48242					0	1	0	0	0				repute_jianghu|60418383	
48243	神秘手印		s120601	4	WorldNpc03839	WorldNpc03816	8	8			48242	48244		3174								title_48243	context_48243	context_48243;menu_48243	complete_48243;submit_48243	uncom_48243	target_48243	task_TrackInfo_48243	next_48243	CanAcceptMenu_48243	UncompleteMenu_48243	CompleteMenu_48243					0	1	0	0	0				repute_jianghu|60418383	
48244	星宿之谜		s120602	4	WorldNpc03816	WorldNpc04439	8	11			48243	48245		3174								title_48244	context_48244	context_48244;menu_48244	complete_48244;submit_48244	uncom_48244	target_48244	task_TrackInfo_48244	next_48244	CanAcceptMenu_48244	UncompleteMenu_48244	CompleteMenu_48244					0	1	0	0	0				repute_jianghu|60418383	
48245	星宿之谜		s120602	4	WorldNpc04439	WorldNpc04439	11	11			48244	48246		3174								title_48245	context_48245	context_48245;menu_48245	complete_48245;submit_48245	uncom_48245	target_48245	task_TrackInfo_48245	next_48245	CanAcceptMenu_48245	UncompleteMenu_48245	CompleteMenu_48245					0	1	0	0	0				repute_jianghu|60418383	
48246	星宿之谜		s120602	4	WorldNpc04439	WorldNpc04404	11	11			48245	48247		3174								title_48246	context_48246	context_48246;menu_48246	complete_48246;submit_48246	uncom_48246	target_48246	task_TrackInfo_48246	next_48246	CanAcceptMenu_48246	UncompleteMenu_48246	CompleteMenu_48246					0	1	0	0	0				repute_jianghu|60418383	
48247	星宿之谜		s120602	4	WorldNpc04404	WorldNpc04440	11	2			48246	48249		3174								title_48247	context_48247	context_48247;menu_48247	complete_48247	uncom_48247	target_48247	task_TrackInfo_48247	next_48247	CanAcceptMenu_48247	UncompleteMenu_48247	CompleteMenu_48247					0	1	0	0	0				repute_jianghu|60418383	
48249	星宿之谜		s120602	4	WorldNpc04440	WorldNpc09305	2	2			48247	48251		3174			7037					title_48249	context_48249	context_48249;menu_48249	complete_48249;submit_48249	uncom_48249	target_48249	task_TrackInfo_48249	next_48249	CanAcceptMenu_48249	UncompleteMenu_48249	CompleteMenu_48249					0	1	0	0	0				repute_jianghu|60418383	
48251	星宿之谜		s120602	4	WorldNpc09305	WorldNpc09302	2	2			48249	48252		3174								title_48251	context_48251	accept_48251_1;menu_48251_1	complete_48251;submit_48251	uncom_48251	target_48251	task_TrackInfo_48251	next_48251	CanAcceptMenu_48251	UncompleteMenu_48251	CompleteMenu_48251					0	1	0	0	0				repute_jianghu|60418383	
48252	星宿之谜		s120602	4	WorldNpc09302	WorldNpc09302	2	2			48251	48253		3174								title_48252	context_48252	context_48252;menu_48252	complete_48252;submit_48252	uncom_48252	target_48252	task_TrackInfo_48252	next_48252	CanAcceptMenu_48252	UncompleteMenu_48252	CompleteMenu_48252					0	1	0	0	0				repute_jianghu|60418383	
48253	星宿之谜		s120602	4	WorldNpc09302	WorldNpc04440	2	2			48252	48254		3174								title_48253	context_48253	context_48253;menu_48253	complete_48253;submit_48253	uncom_48253	target_48253	task_TrackInfo_48253	next_48253	CanAcceptMenu_48253	UncompleteMenu_48253	CompleteMenu_48253					0	1	0	0	0				repute_jianghu|60418383	
48254	星宿之谜		s120602	4	WorldNpc04440	WorldNpc04440	2	2			48253	48255		3174								title_48254	context_48254	context_48254;menu_48254	complete_48254;submit_48254	uncom_48254	target_48254	task_TrackInfo_48254	next_48254	CanAcceptMenu_48254	UncompleteMenu_48254	CompleteMenu_48254					0	1	0	0	0				repute_jianghu|60418383	
48255	星宿之谜		s120602	4	WorldNpc04440	EventNpc48255	2	2	48256	1	48254	48256		3174								title_48255	context_48255	context_48255;menu_48255	complete_48255	uncom_48255	target_48255	task_TrackInfo_48255	next_48255	CanAcceptMenu_48255	UncompleteMenu_48255	CompleteMenu_48255					0	1	0	0	0				repute_jianghu|60418383	
48256	血印再现		s120603	4		WorldNpc09303	2	2			48255	48257		3174								title_48256	context_48256	context_48256;menu_48256	complete_48256;submit_48256	uncom_48256	target_48256	task_TrackInfo_48256	next_48256	CanAcceptMenu_48256	UncompleteMenu_48256	CompleteMenu_48256					0	1	0	0	0				repute_jianghu|60418383	
48257	血印再现		s120603	4	WorldNpc09303	WorldNpc09303	2	2			48256	48258		3174								title_48257	context_48257	context_48257;menu_48257	complete_48257;submit_48257	uncom_48257	target_48257	task_TrackInfo_48257	next_48257	CanAcceptMenu_48257	UncompleteMenu_48257	CompleteMenu_48257					0	1	0	0	0				repute_jianghu|60418383	
48258	血印再现		s120603	4	WorldNpc09303	WorldNpc09303	2	2			48257	48259		3174								title_48258	context_48258	context_48258;menu_48258	complete_48258;submit_48258	uncom_48258	target_48258	task_TrackInfo_48258	next_48258	CanAcceptMenu_48258	UncompleteMenu_48258	CompleteMenu_48258					0	1	0	0	0				repute_jianghu|60418383	
48259	血印再现		s120603	4	WorldNpc09303	WorldNpc04440	2	2			48258	48263		3174								title_48259	context_48259	context_48259;menu_48259	complete_48259;submit_48259	uncom_48259	target_48259	task_TrackInfo_48259	next_48259	CanAcceptMenu_48259	UncompleteMenu_48259	CompleteMenu_48259					0	1	0	0	0				repute_jianghu|60418383	
48263	血印再现		s120603	4	WorldNpc04440	WorldNpc09206	2	2			48259	48265		3174								title_48263	context_48263	context_48263;menu_48263	complete_48263;submit_48263	uncom_48263	target_48263	task_TrackInfo_48263	next_48263	CanAcceptMenu_48263	UncompleteMenu_48263	CompleteMenu_48263					0	1	0	0	0				repute_jianghu|60418383	
48265	血印再现		s120603	4	WorldNpc09206	WorldNpc09206	2	2			48263	48266		3174								title_48265	context_48265	context_48265;menu_48265	complete_48265;submit_48265	uncom_48265	target_48265	task_TrackInfo_48265	next_48265	CanAcceptMenu_48265	UncompleteMenu_48265	CompleteMenu_48265					0	1	0	0	0				repute_jianghu|60418383	
48266	血印再现		s120603	4	WorldNpc09206	WorldNpc04440	2	2			48265	48267		3174								title_48266	context_48266	context_48266;menu_48266	complete_48266;submit_48266	uncom_48266	target_48266	task_TrackInfo_48266	next_48266	CanAcceptMenu_48266	UncompleteMenu_48266	CompleteMenu_48266					0	1	0	0	0				repute_jianghu|60418383	
48267	血印再现		s120603	4	WorldNpc04440	EventNpc48267	2	14	48268	1	48266	48268		3174								title_48267	context_48267	context_48267;menu_48267	complete_48267	uncom_48267	target_48267	task_TrackInfo_48267	next_48267	CanAcceptMenu_48267	UncompleteMenu_48267	CompleteMenu_48267					0	1	0	0	0				repute_jianghu|60418383	
48268	水落石出		s120604	4		WorldNpc01618	14	14			48267	48269		3174								title_48268	context_48268	context_48268;menu_48268	complete_48268;submit_48268	uncom_48268	target_48268	task_TrackInfo_48268	next_48268	CanAcceptMenu_48268	UncompleteMenu_48268	CompleteMenu_48268					0	1	0	0	0				repute_jianghu|60418383	
48269	水落石出		s120604	4	WorldNpc01618	WorldNpc01341	14	14			48268	48270		3174								title_48269	context_48269	context_48269;menu_48269	complete_48269;submit_48269	uncom_48269	target_48269	task_TrackInfo_48269	next_48269	CanAcceptMenu_48269	UncompleteMenu_48269	CompleteMenu_48269					0	1	0	0	0				repute_jianghu|60418383	
48270	水落石出		s120604	4	WorldNpc01341	WorldNpc01341	14	14			48269	48271		3174								title_48270	context_48270	context_48270;menu_48270	complete_48270;submit_48270	uncom_48270	target_48270	task_TrackInfo_48270	next_48270	CanAcceptMenu_48270	UncompleteMenu_48270	CompleteMenu_48270					0	1	0	0	0				repute_jianghu|60418383	
48271	水落石出		s120604	4	WorldNpc01341	WorldNpc01618	14	14			48270	48272		3174								title_48271	context_48271	context_48271;menu_48271	complete_48271;submit_48271	uncom_48271	target_48271	task_TrackInfo_48271	next_48271	CanAcceptMenu_48271	UncompleteMenu_48271	CompleteMenu_48271					0	1	0	0	0				repute_jianghu|60418383	
48272	水落石出		s120604	4	WorldNpc01618	WorldNpc01620	14	14			48271	48273		3174								title_48272	context_48272	context_48272;menu_48272	complete_48272;submit_48272	uncom_48272	target_48272	task_TrackInfo_48272	next_48272	CanAcceptMenu_48272	UncompleteMenu_48272	CompleteMenu_48272					0	1	0	0	0				repute_jianghu|60418383	
48273	水落石出		s120604	4	WorldNpc01620	WorldNpc01621	14	14			48272	48274		3174								title_48273	context_48273	context_48273;menu_48273	complete_48273;submit_48273	uncom_48273	target_48273	task_TrackInfo_48273	next_48273	CanAcceptMenu_48273	UncompleteMenu_48273	CompleteMenu_48273					0	1	0	0	0				repute_jianghu|60418383	
48274	水落石出		s120604	4	WorldNpc01621	EventNpc48274	14	14	48276	1	48273	48276		3174			7038					title_48274	context_48274	context_48274;menu_48274	complete_48274	uncom_48274	target_48274	task_TrackInfo_48274	next_48274	CanAcceptMenu_48274	UncompleteMenu_48274	CompleteMenu_48274					0	1	0	0	0				repute_jianghu|60418383	
48276	水落石出		s120604	4		WorldNpc01622	14	14			48274	48278		3174								title_48276	context_48276	context_48276;menu_48276	complete_48276;submit_48276	uncom_48276	target_48276	task_TrackInfo_48276	next_48276	CanAcceptMenu_48276	UncompleteMenu_48276	CompleteMenu_48276					0	1	0	0	0				repute_jianghu|60418383	
48278	水落石出		s120604	4	WorldNpc01622	WorldNpc04401	14	11	48280		48276	48280		3174								title_48278	context_48278	accept_48278_1;menu_48278_1	complete_48278;submit_48278	uncom_48278	target_48278	task_TrackInfo_48278	next_48278	CanAcceptMenu_48278	UncompleteMenu_48278	CompleteMenu_48278					0	1	0	0	0				repute_jianghu|60418383	
48280	水落石出		s120604	4		WorldNpc03816		8			48278	48281		3174								title_48280	context_48280	context_48280;menu_48280	complete_48280;submit_48280	uncom_48280	target_48280	task_TrackInfo_48280	next_48280	CanAcceptMenu_48280	UncompleteMenu_48280	CompleteMenu_48280					0	1	0	0	0				repute_jianghu|60418383	
48281	怒颜拒婚		s120701	4	WorldNpc03816	WorldNpc03816	8	8			48280	48282		3174								title_48281	context_48281	context_48281;menu_48281	complete_48281;submit_48281	uncom_48281	target_48281	task_TrackInfo_48281	next_48281	CanAcceptMenu_48281	UncompleteMenu_48281	CompleteMenu_48281					0	1	0	0	0				repute_jianghu|60418383	
48282	怒颜拒婚		s120701	4	WorldNpc03816	WorldNpc03816	8	8			48281	48283		3174								title_48282	context_48282	context_48282;menu_48282	complete_48282;submit_48282	uncom_48282	target_48282	task_TrackInfo_48282	next_48282	CanAcceptMenu_48282	UncompleteMenu_48282	CompleteMenu_48282					0	1	0	0	0				repute_jianghu|60418383	
48283	怒颜拒婚		s120701	4	WorldNpc03816	WorldNpc03932	8	8			48282	48284		3174			7040					title_48283	context_48283	context_48283;menu_48283	complete_48283;submit_48283	uncom_48283	target_48283	task_TrackInfo_48283	next_48283	CanAcceptMenu_48283	UncompleteMenu_48283	CompleteMenu_48283					0	1	0	0	0				repute_jianghu|60418383	
48284	怒颜拒婚		s120701	4	WorldNpc03932	WorldNpc03932	8	8			48283	48285		3174								title_48284	context_48284	context_48284;menu_48284	complete_48284;submit_48284	uncom_48284	target_48284	task_TrackInfo_48284	next_48284	CanAcceptMenu_48284	UncompleteMenu_48284	CompleteMenu_48284					0	1	0	0	0				repute_jianghu|60418383	
48285	怒颜拒婚		s120701	4	WorldNpc03932	WorldNpc03816	8	8			48284	48286		3174								title_48285	context_48285	context_48285;menu_48285	complete_48285;submit_48285	uncom_48285	target_48285	task_TrackInfo_48285	next_48285	CanAcceptMenu_48285	UncompleteMenu_48285	CompleteMenu_48285					0	1	0	0	0				repute_jianghu|60418383	
48286	怒颜拒婚		s120701	4	WorldNpc03816	WorldNpc03932	8	8			48285	48287		3174								title_48286	context_48286	context_48286;menu_48286	complete_48286;submit_48286	uncom_48286	target_48286	task_TrackInfo_48286	next_48286	CanAcceptMenu_48286	UncompleteMenu_48286	CompleteMenu_48286					0	1	0	0	0				repute_jianghu|60418383	
48287	怒颜拒婚		s120701	4	WorldNpc03932	WorldNpc03932	8	8			48286	48288		3174								title_48287	context_48287	context_48287;menu_48287	complete_48287;submit_48287	uncom_48287	target_48287	task_TrackInfo_48287	next_48287	CanAcceptMenu_48287	UncompleteMenu_48287	CompleteMenu_48287					0	1	0	0	0				repute_jianghu|60418383	
48288	怒颜拒婚		s120701	4	WorldNpc03932	WorldNpc01319	8	14			48287	48289		3174								title_48288	context_48288	context_48288;menu_48288	complete_48288;submit_48288	uncom_48288	target_48288	task_TrackInfo_48288	next_48288	CanAcceptMenu_48288	UncompleteMenu_48288	CompleteMenu_48288					0	1	0	0	0				repute_jianghu|60418383	
48289	怒颜拒婚		s120701	4	WorldNpc01319	WorldNpc01319	14	14			48288	48290		3174								title_48289	context_48289	context_48289;menu_48289	complete_48289;submit_48289	uncom_48289	target_48289	task_TrackInfo_48289	next_48289	CanAcceptMenu_48289	UncompleteMenu_48289	CompleteMenu_48289					0	1	0	0	0				repute_jianghu|60418383	
48290	怒颜拒婚		s120701	4	WorldNpc01319	WorldNpc01302	14	14			48289	48291		3174								title_48290	context_48290	context_48290;menu_48290	complete_48290;submit_48290	uncom_48290	target_48290	task_TrackInfo_48290	next_48290	CanAcceptMenu_48290	UncompleteMenu_48290	CompleteMenu_48290					0	1	0	0	0				repute_jianghu|60418383	
48291	怒颜拒婚		s120701	4	WorldNpc01302	WorldNpc01302	14	14			48290	48292		3174								title_48291	context_48291	context_48291;menu_48291	complete_48291;submit_48291	uncom_48291	target_48291	task_TrackInfo_48291	next_48291	CanAcceptMenu_48291	UncompleteMenu_48291	CompleteMenu_48291					0	1	0	0	0				repute_jianghu|60418383	
48292	怒颜拒婚		s120701	4	WorldNpc01302	WorldNpc01302	14	14			48291	48293		3174			7041					title_48292	context_48292	context_48292;menu_48292	complete_48292;submit_48292	uncom_48292	target_48292	task_TrackInfo_48292	next_48292	CanAcceptMenu_48292	UncompleteMenu_48292	CompleteMenu_48292					0	1	0	0	0				repute_jianghu|60418383	
48293	血海深仇		s120702	4	WorldNpc01302	WorldNpc01307	14	14			48292	48296		3174								title_48293	context_48293	context_48293;menu_48293	complete_48293;submit_48293	uncom_48293	target_48293	task_TrackInfo_48293	next_48293	CanAcceptMenu_48293	UncompleteMenu_48293	CompleteMenu_48293					0	1	0	0	0				repute_jianghu|60418383	
48296	血海深仇		s120702	4	WorldNpc01307	EventNpc48296	14	14	48297	1	48293	48297		3174								title_48296	context_48296	context_48296;menu_48296	complete_48296	uncom_48296	target_48296	task_TrackInfo_48296	next_48296	CanAcceptMenu_48296	UncompleteMenu_48296	CompleteMenu_48296					0	1	0	0	0				repute_jianghu|60418383	
48297	血海深仇		s120702	4		WorldNpc01329	14	14			48296	48298		3174								title_48297	context_48297	context_48297;menu_48297	complete_48297;submit_48297	uncom_48297	target_48297	task_TrackInfo_48297	next_48297	CanAcceptMenu_48297	UncompleteMenu_48297	CompleteMenu_48297					0	1	0	0	0				repute_jianghu|60418383	
48298	血海深仇		s120702	4	WorldNpc01329	WorldNpc01329	14	14			48297	48299		3174								title_48298	context_48298	context_48298;menu_48298	complete_48298;submit_48298	uncom_48298	target_48298	task_TrackInfo_48298	next_48298	CanAcceptMenu_48298	UncompleteMenu_48298	CompleteMenu_48298					0	1	0	0	0				repute_jianghu|60418383	
48299	血海深仇		s120702	4	WorldNpc01329	WorldNpc01329	14	14			48298	48300		3174								title_48299	context_48299	context_48299;menu_48299	complete_48299;submit_48299	uncom_48299	target_48299	task_TrackInfo_48299	next_48299	CanAcceptMenu_48299	UncompleteMenu_48299	CompleteMenu_48299					0	1	0	0	0				repute_jianghu|60418383	
48300	血海深仇		s120702	4	WorldNpc01329	WorldNpc01329	14	14			48299	48301		3174			7044					title_48300	context_48300	context_48300;menu_48300	complete_48300;submit_48300	uncom_48300	target_48300	task_TrackInfo_48300	next_48300	CanAcceptMenu_48300	UncompleteMenu_48300	CompleteMenu_48300					0	1	0	0	0				repute_jianghu|60418383	
48301	血海深仇		s120702	4	WorldNpc01329	WorldNpc01319	14	14			48300	48302		3174								title_48301	context_48301	context_48301;menu_48301	complete_48301;submit_48301	uncom_48301	target_48301	task_TrackInfo_48301	next_48301	CanAcceptMenu_48301	UncompleteMenu_48301	CompleteMenu_48301					0	1	0	0	0				repute_jianghu|60418383	
48302	血海深仇		s120702	4	WorldNpc01319	WorldNpc01319	14	14			48301	48303		3174								title_48302	context_48302	context_48302;menu_48302	complete_48302;submit_48302	uncom_48302	target_48302	task_TrackInfo_48302	next_48302	CanAcceptMenu_48302	UncompleteMenu_48302	CompleteMenu_48302					0	1	0	0	0				repute_jianghu|60418383	
